"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"w10193139SS","tiger","flag",1,"Read","lion","Study1","M","Study Phase",2235,"Recall1","USM"
"w10199898","","flag",1,"Read","lion","Study1","M","Study Phase",1469,"Recall1","USM"
"W10087993_tlh","talk","fiction",1,"Read","listen","Study1","U","Study Phase",1907,"Recall1","USM"
"W10113617_mr","","fiction",1,"Read","listen","Study1","U","Study Phase",806,"Recall1","USM"
"W10124981_NW","hear","fiction",1,"Read","listen","Study1","U","Study Phase",1534,"Recall1","USM"
"W10126357_MJ","hear","fiction",1,"Read","listen","Study1","U","Study Phase",1384,"Recall1","USM"
"w10128846_klm","ear","fiction",1,"Read","listen","Study1","U","Study Phase",1263,"Recall1","USM"
"W10129579_es","hear","fiction",1,"Read","listen","Study1","U","Study Phase",2897,"Recall1","USM"
"w10132784ANG","ear","fiction",1,"Read","listen","Study1","U","Study Phase",943,"Recall1","USM"
"W10133649_mjh","","fiction",1,"Read","listen","Study1","U","Study Phase",1904,"Recall1","USM"
"w10136516_mld","sing","fiction",1,"Read","listen","Study1","U","Study Phase",1549,"Recall1","USM"
"w10153319HLP","","fiction",1,"Read","listen","Study1","U","Study Phase",906,"Recall1","USM"
"w10154153_CLJ","","fiction",1,"Read","listen","Study1","U","Study Phase",1620,"Recall1","USM"
"w10157807CA","","fiction",1,"Read","listen","Study1","U","Study Phase",977,"Recall1","USM"
"w10162363_DMF","","fiction",1,"Read","listen","Study1","U","Study Phase",377,"Recall1","USM"
"w10166559CB","heard","fiction",1,"Read","listen","Study1","U","Study Phase",431,"Recall1","USM"
"w10193139SS","speak","fiction",1,"Read","listen","Study1","U","Study Phase",799,"Recall1","USM"
"w10199898","","fiction",1,"Read","listen","Study1","U","Study Phase",3057,"Recall1","USM"
"W10087993_tlh","trash","trash",1,"Read","litter","Study1","F","Study Phase",1855,"Recall1","USM"
"W10113617_mr","","trash",1,"Read","litter","Study1","F","Study Phase",5247,"Recall1","USM"
"W10124981_NW","box","trash",1,"Read","litter","Study1","F","Study Phase",1366,"Recall1","USM"
"W10126357_MJ","bug","trash",1,"Read","litter","Study1","F","Study Phase",407,"Recall1","USM"
"w10128846_klm","box","trash",1,"Read","litter","Study1","F","Study Phase",614,"Recall1","USM"
"W10129579_es","trash","trash",1,"Read","litter","Study1","F","Study Phase",1194,"Recall1","USM"
"w10132784ANG","box","trash",1,"Read","litter","Study1","F","Study Phase",1259,"Recall1","USM"
"W10133649_mjh","trash","trash",1,"Read","litter","Study1","F","Study Phase",784,"Recall1","USM"
"w10136516_mld","trash","trash",1,"Read","litter","Study1","F","Study Phase",1425,"Recall1","USM"
"w10153319HLP","trash","trash",1,"Read","litter","Study1","F","Study Phase",1010,"Recall1","USM"
"w10154153_CLJ","trash","trash",1,"Read","litter","Study1","F","Study Phase",1739,"Recall1","USM"
"w10157807CA","","trash",1,"Read","litter","Study1","F","Study Phase",761,"Recall1","USM"
"w10162363_DMF","pitcher","trash",1,"Read","litter","Study1","F","Study Phase",725,"Recall1","USM"
"w10166559CB","dogs","trash",1,"Read","litter","Study1","F","Study Phase",701,"Recall1","USM"
"w10193139SS","box","trash",1,"Read","litter","Study1","F","Study Phase",1638,"Recall1","USM"
"w10199898","","trash",1,"Read","litter","Study1","F","Study Phase",1781,"Recall1","USM"
"W10087993_tlh","trap","phone",1,"Read","maze","Study1","U","Study Phase",1683,"Recall1","USM"
"W10113617_mr","phone","phone",1,"Read","maze","Study1","U","Study Phase",1802,"Recall1","USM"
"W10124981_NW","corn","phone",1,"Read","maze","Study1","U","Study Phase",1339,"Recall1","USM"
"W10126357_MJ","corn","phone",1,"Read","maze","Study1","U","Study Phase",1166,"Recall1","USM"
"w10128846_klm","tomb","phone",1,"Read","maze","Study1","U","Study Phase",1086,"Recall1","USM"
"W10129579_es","phone","phone",1,"Read","maze","Study1","U","Study Phase",3936,"Recall1","USM"
"w10132784ANG","hay","phone",1,"Read","maze","Study1","U","Study Phase",1306,"Recall1","USM"
"W10133649_mjh","phone","phone",1,"Read","maze","Study1","U","Study Phase",552,"Recall1","USM"
"w10136516_mld","fun","phone",1,"Read","maze","Study1","U","Study Phase",1402,"Recall1","USM"
"w10153319HLP","phone","phone",1,"Read","maze","Study1","U","Study Phase",2068,"Recall1","USM"
"w10154153_CLJ","","phone",1,"Read","maze","Study1","U","Study Phase",1520,"Recall1","USM"
"w10157807CA","","phone",1,"Read","maze","Study1","U","Study Phase",679,"Recall1","USM"
"w10162363_DMF","run","phone",1,"Read","maze","Study1","U","Study Phase",211,"Recall1","USM"
"w10166559CB","","phone",1,"Read","maze","Study1","U","Study Phase",555,"Recall1","USM"
"w10193139SS","corn","phone",1,"Read","maze","Study1","U","Study Phase",791,"Recall1","USM"
"w10199898","","phone",1,"Read","maze","Study1","U","Study Phase",654,"Recall1","USM"
"W10087993_tlh","cheese","keys",1,"Read","meat","Study1","U","Study Phase",1822,"Recall1","USM"
"W10113617_mr","","keys",1,"Read","meat","Study1","U","Study Phase",1637,"Recall1","USM"
"W10124981_NW","keys","keys",1,"Read","meat","Study1","U","Study Phase",1343,"Recall1","USM"
"W10126357_MJ","ball","keys",1,"Read","meat","Study1","U","Study Phase",2816,"Recall1","USM"
"w10128846_klm","cow","keys",1,"Read","meat","Study1","U","Study Phase",868,"Recall1","USM"
"W10129579_es","keys","keys",1,"Read","meat","Study1","U","Study Phase",5120,"Recall1","USM"
"w10132784ANG","loaf","keys",1,"Read","meat","Study1","U","Study Phase",635,"Recall1","USM"
"W10133649_mjh","","keys",1,"Read","meat","Study1","U","Study Phase",726,"Recall1","USM"
"w10136516_mld","steak","keys",1,"Read","meat","Study1","U","Study Phase",1863,"Recall1","USM"
"w10153319HLP","","keys",1,"Read","meat","Study1","U","Study Phase",533,"Recall1","USM"
"w10154153_CLJ","steak","keys",1,"Read","meat","Study1","U","Study Phase",1626,"Recall1","USM"
"w10157807CA","","keys",1,"Read","meat","Study1","U","Study Phase",523,"Recall1","USM"
"w10162363_DMF","sweat","keys",1,"Read","meat","Study1","U","Study Phase",412,"Recall1","USM"
"w10166559CB","eat","keys",1,"Read","meat","Study1","U","Study Phase",968,"Recall1","USM"
"w10193139SS","loaf","keys",1,"Read","meat","Study1","U","Study Phase",1236,"Recall1","USM"
"w10199898","steak","keys",1,"Read","meat","Study1","U","Study Phase",1639,"Recall1","USM"
"W10087993_tlh","glass","maroon",1,"Read","mirror","Study1","U","Study Phase",1700,"Recall1","USM"
"W10113617_mr","","maroon",1,"Read","mirror","Study1","U","Study Phase",1776,"Recall1","USM"
"W10124981_NW","maiden","maroon",1,"Read","mirror","Study1","U","Study Phase",1116,"Recall1","USM"
"W10126357_MJ","","maroon",1,"Read","mirror","Study1","U","Study Phase",1206,"Recall1","USM"
"w10128846_klm","reflection","maroon",1,"Read","mirror","Study1","U","Study Phase",914,"Recall1","USM"
"W10129579_es","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",3337,"Recall1","USM"
"w10132784ANG","face","maroon",1,"Read","mirror","Study1","U","Study Phase",609,"Recall1","USM"
"W10133649_mjh","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",748,"Recall1","USM"
"w10136516_mld","mule","maroon",1,"Read","mirror","Study1","U","Study Phase",1455,"Recall1","USM"
"w10153319HLP","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",1180,"Recall1","USM"
"w10154153_CLJ","reflection","maroon",1,"Read","mirror","Study1","U","Study Phase",1091,"Recall1","USM"
"w10157807CA","","maroon",1,"Read","mirror","Study1","U","Study Phase",649,"Recall1","USM"
"w10162363_DMF","reflect","maroon",1,"Read","mirror","Study1","U","Study Phase",419,"Recall1","USM"
"w10166559CB","clear","maroon",1,"Read","mirror","Study1","U","Study Phase",415,"Recall1","USM"
"w10193139SS","selfie","maroon",1,"Read","mirror","Study1","U","Study Phase",1113,"Recall1","USM"
"w10199898","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",1387,"Recall1","USM"
"W10087993_tlh","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1975,"Recall1","USM"
"W10087993_tlh","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1874,"Recall1","USM"
"W10113617_mr","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",4467,"Recall1","USM"
"W10113617_mr","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",825,"Recall1","USM"
"W10124981_NW","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",958,"Recall1","USM"
"W10124981_NW","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",2179,"Recall1","USM"
"W10126357_MJ","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1024,"Recall1","USM"
"W10126357_MJ","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1575,"Recall1","USM"
"w10128846_klm","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1326,"Recall1","USM"
"w10128846_klm","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1307,"Recall1","USM"
"W10129579_es","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",754,"Recall1","USM"
"W10129579_es","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",5184,"Recall1","USM"
"w10132784ANG","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",873,"Recall1","USM"
"w10132784ANG","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",643,"Recall1","USM"
"W10133649_mjh","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1454,"Recall1","USM"
"W10133649_mjh","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1233,"Recall1","USM"
"w10136516_mld","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",2144,"Recall1","USM"
"w10136516_mld","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1857,"Recall1","USM"
"w10153319HLP","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1069,"Recall1","USM"
"w10153319HLP","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",583,"Recall1","USM"
"w10154153_CLJ","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1351,"Recall1","USM"
"w10154153_CLJ","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1908,"Recall1","USM"
"w10157807CA","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",503,"Recall1","USM"
"w10157807CA","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1026,"Recall1","USM"
"w10162363_DMF","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1145,"Recall1","USM"
"w10162363_DMF","doneky","donkey",1,"Read","mule","Study1","F","Study Phase",225,"Recall1","USM"
"w10166559CB","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1029,"Recall1","USM"
"w10166559CB","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",391,"Recall1","USM"
"w10193139SS","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1327,"Recall1","USM"
"w10193139SS","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1610,"Recall1","USM"
"w10199898","","donkey",1,"Read","mule","Study1","F","Study Phase",1640,"Recall1","USM"
"w10199898","","donkey",1,"Read","mule","Study1","F","Study Phase",2078,"Recall1","USM"
"W10087993_tlh","time","sleep",1,"Read","nap","Study1","F","Study Phase",1842,"Recall1","USM"
"W10113617_mr","time","sleep",1,"Read","nap","Study1","F","Study Phase",955,"Recall1","USM"
"W10124981_NW","time","sleep",1,"Read","nap","Study1","F","Study Phase",688,"Recall1","USM"
"W10126357_MJ","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1167,"Recall1","USM"
"w10128846_klm","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1083,"Recall1","USM"
"W10129579_es","","sleep",1,"Read","nap","Study1","F","Study Phase",533,"Recall1","USM"
"w10132784ANG","time","sleep",1,"Read","nap","Study1","F","Study Phase",768,"Recall1","USM"
"W10133649_mjh","","sleep",1,"Read","nap","Study1","F","Study Phase",1364,"Recall1","USM"
"w10136516_mld","time","sleep",1,"Read","nap","Study1","F","Study Phase",1323,"Recall1","USM"
"w10153319HLP","","sleep",1,"Read","nap","Study1","F","Study Phase",941,"Recall1","USM"
"w10154153_CLJ","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1351,"Recall1","USM"
"w10157807CA","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1834,"Recall1","USM"
"w10162363_DMF","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",568,"Recall1","USM"
"w10166559CB","bed","sleep",1,"Read","nap","Study1","F","Study Phase",374,"Recall1","USM"
"w10193139SS","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1333,"Recall1","USM"
"w10199898","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1506,"Recall1","USM"
"W10087993_tlh","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1469,"Recall1","USM"
"W10113617_mr","","flower",1,"Read","orchid","Study1","F","Study Phase",4690,"Recall1","USM"
"W10124981_NW","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1000,"Recall1","USM"
"W10126357_MJ","flower","flower",1,"Read","orchid","Study1","F","Study Phase",2216,"Recall1","USM"
"w10128846_klm","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1189,"Recall1","USM"
"W10129579_es","flower","flower",1,"Read","orchid","Study1","F","Study Phase",494,"Recall1","USM"
"w10132784ANG","plant","flower",1,"Read","orchid","Study1","F","Study Phase",3815,"Recall1","USM"
"W10133649_mjh","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1079,"Recall1","USM"
"w10136516_mld","tree","flower",1,"Read","orchid","Study1","F","Study Phase",1726,"Recall1","USM"
"w10153319HLP","","flower",1,"Read","orchid","Study1","F","Study Phase",926,"Recall1","USM"
"w10154153_CLJ","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1284,"Recall1","USM"
"w10157807CA","","flower",1,"Read","orchid","Study1","F","Study Phase",606,"Recall1","USM"
"w10162363_DMF","tree","flower",1,"Read","orchid","Study1","F","Study Phase",400,"Recall1","USM"
"w10166559CB","dove","flower",1,"Read","orchid","Study1","F","Study Phase",1215,"Recall1","USM"
"w10193139SS","flower","flower",1,"Read","orchid","Study1","F","Study Phase",985,"Recall1","USM"
"w10199898","","flower",1,"Read","orchid","Study1","F","Study Phase",1475,"Recall1","USM"
"W10087993_tlh","tree","plant",1,"Read","root","Study1","F","Study Phase",1548,"Recall1","USM"
"W10113617_mr","scalp","plant",1,"Read","root","Study1","F","Study Phase",716,"Recall1","USM"
"W10124981_NW","plant","plant",1,"Read","root","Study1","F","Study Phase",1040,"Recall1","USM"
"W10126357_MJ","word","plant",1,"Read","root","Study1","F","Study Phase",1503,"Recall1","USM"
"w10128846_klm","plants","plant",1,"Read","root","Study1","F","Study Phase",1244,"Recall1","USM"
"W10129579_es","tree","plant",1,"Read","root","Study1","F","Study Phase",1026,"Recall1","USM"
"w10132784ANG","beer","plant",1,"Read","root","Study1","F","Study Phase",570,"Recall1","USM"
"W10133649_mjh","plant","plant",1,"Read","root","Study1","F","Study Phase",621,"Recall1","USM"
"w10136516_mld","tree","plant",1,"Read","root","Study1","F","Study Phase",1469,"Recall1","USM"
"w10153319HLP","plant","plant",1,"Read","root","Study1","F","Study Phase",972,"Recall1","USM"
"w10154153_CLJ","tree","plant",1,"Read","root","Study1","F","Study Phase",1811,"Recall1","USM"
"w10157807CA","","plant",1,"Read","root","Study1","F","Study Phase",578,"Recall1","USM"
"w10162363_DMF","tree","plant",1,"Read","root","Study1","F","Study Phase",56,"Recall1","USM"
"w10166559CB","tree","plant",1,"Read","root","Study1","F","Study Phase",2282,"Recall1","USM"
"w10193139SS","tree","plant",1,"Read","root","Study1","F","Study Phase",1046,"Recall1","USM"
"w10199898","beer","plant",1,"Read","root","Study1","F","Study Phase",494,"Recall1","USM"
"W10087993_tlh","tough","worm",1,"Read","rough","Study1","M","Study Phase",1637,"Recall1","USM"
"W10113617_mr","fuzzy","worm",1,"Read","rough","Study1","M","Study Phase",1388,"Recall1","USM"
"W10124981_NW","time","worm",1,"Read","rough","Study1","M","Study Phase",1310,"Recall1","USM"
"W10126357_MJ","neck","worm",1,"Read","rough","Study1","M","Study Phase",1833,"Recall1","USM"
"w10128846_klm","bark","worm",1,"Read","rough","Study1","M","Study Phase",2731,"Recall1","USM"
"W10129579_es","smooth","worm",1,"Read","rough","Study1","M","Study Phase",1214,"Recall1","USM"
"w10132784ANG","draft","worm",1,"Read","rough","Study1","M","Study Phase",504,"Recall1","USM"
"W10133649_mjh","","worm",1,"Read","rough","Study1","M","Study Phase",1979,"Recall1","USM"
"w10136516_mld","dough","worm",1,"Read","rough","Study1","M","Study Phase",3157,"Recall1","USM"
"w10153319HLP","","worm",1,"Read","rough","Study1","M","Study Phase",1588,"Recall1","USM"
"w10154153_CLJ","hard","worm",1,"Read","rough","Study1","M","Study Phase",1806,"Recall1","USM"
"w10157807CA","hard","worm",1,"Read","rough","Study1","M","Study Phase",710,"Recall1","USM"
"w10162363_DMF","patch","worm",1,"Read","rough","Study1","M","Study Phase",1128,"Recall1","USM"
"w10166559CB","tough","worm",1,"Read","rough","Study1","M","Study Phase",1386,"Recall1","USM"
"w10193139SS","patch","worm",1,"Read","rough","Study1","M","Study Phase",2211,"Recall1","USM"
"w10199898","patch","worm",1,"Read","rough","Study1","M","Study Phase",4011,"Recall1","USM"
"W10087993_tlh","head","head",1,"Read","scalp","Study1","F","Study Phase",2034,"Recall1","USM"
"W10113617_mr","head","head",1,"Read","scalp","Study1","F","Study Phase",1481,"Recall1","USM"
"W10124981_NW","head","head",1,"Read","scalp","Study1","F","Study Phase",964,"Recall1","USM"
"W10126357_MJ","","head",1,"Read","scalp","Study1","F","Study Phase",1206,"Recall1","USM"
"w10128846_klm","hair","head",1,"Read","scalp","Study1","F","Study Phase",1212,"Recall1","USM"
"W10129579_es","sun","head",1,"Read","scalp","Study1","F","Study Phase",841,"Recall1","USM"
"w10132784ANG","head","head",1,"Read","scalp","Study1","F","Study Phase",1226,"Recall1","USM"
"W10133649_mjh","","head",1,"Read","scalp","Study1","F","Study Phase",1008,"Recall1","USM"
"w10136516_mld","head","head",1,"Read","scalp","Study1","F","Study Phase",2115,"Recall1","USM"
"w10153319HLP","","head",1,"Read","scalp","Study1","F","Study Phase",685,"Recall1","USM"
"w10154153_CLJ","head","head",1,"Read","scalp","Study1","F","Study Phase",1710,"Recall1","USM"
"w10157807CA","head","head",1,"Read","scalp","Study1","F","Study Phase",740,"Recall1","USM"
