"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20340212_ras","donkey","tire",3,"Read","horse","Study1","M","Study Phase2",1588,"Recall2","MSU"
"M20340782_eew","tire","tire",3,"Read","horse","Study1","M","Study Phase2",5944,"Recall2","MSU"
"M20341488_rb","carriage","tire",3,"Read","horse","Study1","M","Study Phase2",1386,"Recall2","MSU"
"M20321999_HAM","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",1253,"Recall2","MSU"
"M20322827JS","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",3970,"Recall2","MSU"
"M20329189AT","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",4243,"Recall2","MSU"
"M20334475","","clean",3,"Read","hygiene","Study1","F","Study Phase2",1553,"Recall2","MSU"
"M20334505andJY","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",2391,"Recall2","MSU"
"M20339287_SAR","","clean",3,"Read","hygiene","Study1","F","Study Phase2",1688,"Recall2","MSU"
"M20339479_knm","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",3426,"Recall2","MSU"
"M20339742_EG","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",3920,"Recall2","MSU"
"M20339990MP","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",672,"Recall2","MSU"
"M20340212_ras","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",1619,"Recall2","MSU"
"M20340782_eew","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",1475,"Recall2","MSU"
"M20341488_rb","clean","clean",3,"Read","hygiene","Study1","F","Study Phase2",884,"Recall2","MSU"
"M20321999_HAM","","rod",3,"Read","keys","Study1","U","Study Phase2",2166,"Recall2","MSU"
"M20322827JS","rod","rod",3,"Read","keys","Study1","U","Study Phase2",9251,"Recall2","MSU"
"M20329189AT","ring","rod",3,"Read","keys","Study1","U","Study Phase2",6049,"Recall2","MSU"
"M20334475","","rod",3,"Read","keys","Study1","U","Study Phase2",1527,"Recall2","MSU"
"M20334505andJY","chain","rod",3,"Read","keys","Study1","U","Study Phase2",3971,"Recall2","MSU"
"M20339287_SAR","","rod",3,"Read","keys","Study1","U","Study Phase2",1256,"Recall2","MSU"
"M20339479_knm","","rod",3,"Read","keys","Study1","U","Study Phase2",3284,"Recall2","MSU"
"M20339742_EG","ring","rod",3,"Read","keys","Study1","U","Study Phase2",4522,"Recall2","MSU"
"M20339990MP","","rod",3,"Read","keys","Study1","U","Study Phase2",1005,"Recall2","MSU"
"M20340212_ras","meat","rod",3,"Read","keys","Study1","U","Study Phase2",1768,"Recall2","MSU"
"M20340782_eew","rod","rod",3,"Read","keys","Study1","U","Study Phase2",5798,"Recall2","MSU"
"M20341488_rb","drunk","rod",3,"Read","keys","Study1","U","Study Phase2",1707,"Recall2","MSU"
"M20321999_HAM","mane","flag",3,"Read","lion","Study1","M","Study Phase2",1774,"Recall2","MSU"
"M20322827JS","flag","flag",3,"Read","lion","Study1","M","Study Phase2",7055,"Recall2","MSU"
"M20329189AT","tame","flag",3,"Read","lion","Study1","M","Study Phase2",4260,"Recall2","MSU"
"M20334475","","flag",3,"Read","lion","Study1","M","Study Phase2",1861,"Recall2","MSU"
"M20334505andJY","king","flag",3,"Read","lion","Study1","M","Study Phase2",2806,"Recall2","MSU"
"M20339287_SAR","","flag",3,"Read","lion","Study1","M","Study Phase2",1932,"Recall2","MSU"
"M20339479_knm","","flag",3,"Read","lion","Study1","M","Study Phase2",5048,"Recall2","MSU"
"M20339742_EG","flag","flag",3,"Read","lion","Study1","M","Study Phase2",3160,"Recall2","MSU"
"M20339990MP","","flag",3,"Read","lion","Study1","M","Study Phase2",2099,"Recall2","MSU"
"M20340212_ras","tiger","flag",3,"Read","lion","Study1","M","Study Phase2",1805,"Recall2","MSU"
"M20340782_eew","flag","flag",3,"Read","lion","Study1","M","Study Phase2",5555,"Recall2","MSU"
"M20341488_rb","rawr","flag",3,"Read","lion","Study1","M","Study Phase2",666,"Recall2","MSU"
"M20321999_HAM","","fiction",3,"Read","listen","Study1","U","Study Phase2",440,"Recall2","MSU"
"M20322827JS","","fiction",3,"Read","listen","Study1","U","Study Phase2",4564,"Recall2","MSU"
"M20329189AT","","fiction",3,"Read","listen","Study1","U","Study Phase2",4703,"Recall2","MSU"
"M20334475","","fiction",3,"Read","listen","Study1","U","Study Phase2",2782,"Recall2","MSU"
"M20334505andJY","ear","fiction",3,"Read","listen","Study1","U","Study Phase2",3507,"Recall2","MSU"
"M20339287_SAR","","fiction",3,"Read","listen","Study1","U","Study Phase2",2140,"Recall2","MSU"
"M20339479_knm","ignore","fiction",3,"Read","listen","Study1","U","Study Phase2",5775,"Recall2","MSU"
"M20339742_EG","hear","fiction",3,"Read","listen","Study1","U","Study Phase2",7312,"Recall2","MSU"
"M20339990MP","","fiction",3,"Read","listen","Study1","U","Study Phase2",931,"Recall2","MSU"
"M20340212_ras","silent","fiction",3,"Read","listen","Study1","U","Study Phase2",1816,"Recall2","MSU"
"M20340782_eew","hear","fiction",3,"Read","listen","Study1","U","Study Phase2",7046,"Recall2","MSU"
"M20341488_rb","ear","fiction",3,"Read","listen","Study1","U","Study Phase2",1044,"Recall2","MSU"
"M20321999_HAM","trash","trash",3,"Read","litter","Study1","F","Study Phase2",1841,"Recall2","MSU"
"M20322827JS","trash","trash",3,"Read","litter","Study1","F","Study Phase2",1848,"Recall2","MSU"
"M20329189AT","clean","trash",3,"Read","litter","Study1","F","Study Phase2",5551,"Recall2","MSU"
"M20334475","","trash",3,"Read","litter","Study1","F","Study Phase2",1748,"Recall2","MSU"
"M20334505andJY","trash","trash",3,"Read","litter","Study1","F","Study Phase2",4336,"Recall2","MSU"
"M20339287_SAR","","trash",3,"Read","litter","Study1","F","Study Phase2",1364,"Recall2","MSU"
"M20339479_knm","","trash",3,"Read","litter","Study1","F","Study Phase2",2837,"Recall2","MSU"
"M20339742_EG","box","trash",3,"Read","litter","Study1","F","Study Phase2",3585,"Recall2","MSU"
"M20339990MP","","trash",3,"Read","litter","Study1","F","Study Phase2",796,"Recall2","MSU"
"M20340212_ras","garbage","trash",3,"Read","litter","Study1","F","Study Phase2",2222,"Recall2","MSU"
"M20340782_eew","trash","trash",3,"Read","litter","Study1","F","Study Phase2",1332,"Recall2","MSU"
"M20341488_rb","box","trash",3,"Read","litter","Study1","F","Study Phase2",1058,"Recall2","MSU"
"M20321999_HAM","corn","phone",3,"Read","maze","Study1","U","Study Phase2",928,"Recall2","MSU"
"M20322827JS","phone","phone",3,"Read","maze","Study1","U","Study Phase2",2530,"Recall2","MSU"
"M20329189AT","","phone",3,"Read","maze","Study1","U","Study Phase2",5347,"Recall2","MSU"
"M20334475","","phone",3,"Read","maze","Study1","U","Study Phase2",2050,"Recall2","MSU"
"M20334505andJY","faze","phone",3,"Read","maze","Study1","U","Study Phase2",2665,"Recall2","MSU"
"M20339287_SAR","","phone",3,"Read","maze","Study1","U","Study Phase2",1825,"Recall2","MSU"
"M20339479_knm","no","phone",3,"Read","maze","Study1","U","Study Phase2",10224,"Recall2","MSU"
"M20339742_EG","field","phone",3,"Read","maze","Study1","U","Study Phase2",3483,"Recall2","MSU"
"M20339990MP","phone","phone",3,"Read","maze","Study1","U","Study Phase2",3082,"Recall2","MSU"
"M20340212_ras","corn","phone",3,"Read","maze","Study1","U","Study Phase2",2122,"Recall2","MSU"
"M20340782_eew","phone","phone",3,"Read","maze","Study1","U","Study Phase2",2102,"Recall2","MSU"
"M20341488_rb","runner","phone",3,"Read","maze","Study1","U","Study Phase2",1189,"Recall2","MSU"
"M20321999_HAM","butcher","keys",3,"Read","meat","Study1","U","Study Phase2",511,"Recall2","MSU"
"M20322827JS","key","keys",3,"Read","meat","Study1","U","Study Phase2",6098,"Recall2","MSU"
"M20329189AT","","keys",3,"Read","meat","Study1","U","Study Phase2",3462,"Recall2","MSU"
"M20334475","","keys",3,"Read","meat","Study1","U","Study Phase2",1996,"Recall2","MSU"
"M20334505andJY","","keys",3,"Read","meat","Study1","U","Study Phase2",10340,"Recall2","MSU"
"M20339287_SAR","","keys",3,"Read","meat","Study1","U","Study Phase2",1650,"Recall2","MSU"
"M20339479_knm","","keys",3,"Read","meat","Study1","U","Study Phase2",6019,"Recall2","MSU"
"M20339742_EG","link","keys",3,"Read","meat","Study1","U","Study Phase2",3706,"Recall2","MSU"
"M20339990MP","","keys",3,"Read","meat","Study1","U","Study Phase2",1217,"Recall2","MSU"
"M20340212_ras","keys","keys",3,"Read","meat","Study1","U","Study Phase2",1446,"Recall2","MSU"
"M20340782_eew","keys","keys",3,"Read","meat","Study1","U","Study Phase2",7011,"Recall2","MSU"
"M20341488_rb","gross","keys",3,"Read","meat","Study1","U","Study Phase2",1407,"Recall2","MSU"
"M20321999_HAM","reflect","maroon",3,"Read","mirror","Study1","U","Study Phase2",591,"Recall2","MSU"
"M20322827JS","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",2069,"Recall2","MSU"
"M20329189AT","after","maroon",3,"Read","mirror","Study1","U","Study Phase2",2997,"Recall2","MSU"
"M20334475","","maroon",3,"Read","mirror","Study1","U","Study Phase2",2408,"Recall2","MSU"
"M20334505andJY","monkey","maroon",3,"Read","mirror","Study1","U","Study Phase2",3806,"Recall2","MSU"
"M20339287_SAR","","maroon",3,"Read","mirror","Study1","U","Study Phase2",1985,"Recall2","MSU"
"M20339479_knm","children","maroon",3,"Read","mirror","Study1","U","Study Phase2",6404,"Recall2","MSU"
"M20339742_EG","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",6188,"Recall2","MSU"
"M20339990MP","","maroon",3,"Read","mirror","Study1","U","Study Phase2",734,"Recall2","MSU"
"M20340212_ras","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",2558,"Recall2","MSU"
"M20340782_eew","maroon","maroon",3,"Read","mirror","Study1","U","Study Phase2",7893,"Recall2","MSU"
"M20341488_rb","children","maroon",3,"Read","mirror","Study1","U","Study Phase2",887,"Recall2","MSU"
"M20321999_HAM","horse","donkey",3,"Read","mule","Study1","F","Study Phase2",1117,"Recall2","MSU"
"M20321999_HAM","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1689,"Recall2","MSU"
"M20322827JS","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2022,"Recall2","MSU"
"M20322827JS","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",3037,"Recall2","MSU"
"M20329189AT","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",25271,"Recall2","MSU"
"M20329189AT","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1978,"Recall2","MSU"
"M20334475","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2103,"Recall2","MSU"
"M20334475","","donkey",3,"Read","mule","Study1","F","Study Phase2",1630,"Recall2","MSU"
"M20334505andJY","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2211,"Recall2","MSU"
"M20334505andJY","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2561,"Recall2","MSU"
"M20339287_SAR","","donkey",3,"Read","mule","Study1","F","Study Phase2",1695,"Recall2","MSU"
"M20339287_SAR","","donkey",3,"Read","mule","Study1","F","Study Phase2",1547,"Recall2","MSU"
"M20339479_knm","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",5733,"Recall2","MSU"
"M20339479_knm","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",5932,"Recall2","MSU"
"M20339742_EG","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2992,"Recall2","MSU"
"M20339742_EG","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",4468,"Recall2","MSU"
"M20339990MP","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1545,"Recall2","MSU"
"M20339990MP","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",680,"Recall2","MSU"
"M20340212_ras","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2120,"Recall2","MSU"
"M20340212_ras","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",2266,"Recall2","MSU"
"M20340782_eew","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1075,"Recall2","MSU"
"M20340782_eew","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",1705,"Recall2","MSU"
"M20341488_rb","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",4692,"Recall2","MSU"
"M20341488_rb","donkey","donkey",3,"Read","mule","Study1","F","Study Phase2",508,"Recall2","MSU"
"M20321999_HAM","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",647,"Recall2","MSU"
"M20322827JS","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",1951,"Recall2","MSU"
"M20329189AT","time","sleep",3,"Read","nap","Study1","F","Study Phase2",3270,"Recall2","MSU"
"M20334475","","sleep",3,"Read","nap","Study1","F","Study Phase2",1746,"Recall2","MSU"
"M20334505andJY","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",2623,"Recall2","MSU"
"M20339287_SAR","","sleep",3,"Read","nap","Study1","F","Study Phase2",1325,"Recall2","MSU"
"M20339479_knm","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",2593,"Recall2","MSU"
"M20339742_EG","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",2726,"Recall2","MSU"
"M20339990MP","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",1132,"Recall2","MSU"
"M20340212_ras","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",1087,"Recall2","MSU"
"M20340782_eew","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",1345,"Recall2","MSU"
"M20341488_rb","sleep","sleep",3,"Read","nap","Study1","F","Study Phase2",974,"Recall2","MSU"
"M20321999_HAM","plant","flower",3,"Read","orchid","Study1","F","Study Phase2",860,"Recall2","MSU"
"M20322827JS","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",3720,"Recall2","MSU"
"M20329189AT","bloom","flower",3,"Read","orchid","Study1","F","Study Phase2",3844,"Recall2","MSU"
"M20334475","","flower",3,"Read","orchid","Study1","F","Study Phase2",2887,"Recall2","MSU"
"M20334505andJY","adventure","flower",3,"Read","orchid","Study1","F","Study Phase2",7382,"Recall2","MSU"
"M20339287_SAR","","flower",3,"Read","orchid","Study1","F","Study Phase2",2243,"Recall2","MSU"
"M20339479_knm","","flower",3,"Read","orchid","Study1","F","Study Phase2",5354,"Recall2","MSU"
"M20339742_EG","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",10698,"Recall2","MSU"
"M20339990MP","","flower",3,"Read","orchid","Study1","F","Study Phase2",746,"Recall2","MSU"
"M20340212_ras","cherry","flower",3,"Read","orchid","Study1","F","Study Phase2",1769,"Recall2","MSU"
"M20340782_eew","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",1682,"Recall2","MSU"
"M20341488_rb","flower","flower",3,"Read","orchid","Study1","F","Study Phase2",597,"Recall2","MSU"
"M20321999_HAM","plant","plant",3,"Read","root","Study1","F","Study Phase2",655,"Recall2","MSU"
"M20322827JS","plant","plant",3,"Read","root","Study1","F","Study Phase2",4483,"Recall2","MSU"
"M20329189AT","plants","plant",3,"Read","root","Study1","F","Study Phase2",1576,"Recall2","MSU"
"M20334475","beer","plant",3,"Read","root","Study1","F","Study Phase2",15138,"Recall2","MSU"
"M20334505andJY","ground","plant",3,"Read","root","Study1","F","Study Phase2",3089,"Recall2","MSU"
"M20339287_SAR","plant","plant",3,"Read","root","Study1","F","Study Phase2",1311,"Recall2","MSU"
"M20339479_knm","","plant",3,"Read","root","Study1","F","Study Phase2",2558,"Recall2","MSU"
"M20339742_EG","hair","plant",3,"Read","root","Study1","F","Study Phase2",4325,"Recall2","MSU"
"M20339990MP","","plant",3,"Read","root","Study1","F","Study Phase2",3946,"Recall2","MSU"
"M20340212_ras","carrot","plant",3,"Read","root","Study1","F","Study Phase2",2171,"Recall2","MSU"
"M20340782_eew","plant","plant",3,"Read","root","Study1","F","Study Phase2",1495,"Recall2","MSU"
"M20341488_rb","hair","plant",3,"Read","root","Study1","F","Study Phase2",663,"Recall2","MSU"
"M20321999_HAM","hard","worm",3,"Read","rough","Study1","M","Study Phase2",1106,"Recall2","MSU"
"M20322827JS","worm","worm",3,"Read","rough","Study1","M","Study Phase2",5194,"Recall2","MSU"
"M20329189AT","ride","worm",3,"Read","rough","Study1","M","Study Phase2",3904,"Recall2","MSU"
"M20334475","","worm",3,"Read","rough","Study1","M","Study Phase2",1714,"Recall2","MSU"
"M20334505andJY","tough","worm",3,"Read","rough","Study1","M","Study Phase2",2804,"Recall2","MSU"
"M20339287_SAR","","worm",3,"Read","rough","Study1","M","Study Phase2",1382,"Recall2","MSU"
"M20339479_knm","worm","worm",3,"Read","rough","Study1","M","Study Phase2",5003,"Recall2","MSU"
"M20339742_EG","smooth","worm",3,"Read","rough","Study1","M","Study Phase2",4606,"Recall2","MSU"
"M20339990MP","","worm",3,"Read","rough","Study1","M","Study Phase2",1066,"Recall2","MSU"
"M20340212_ras","beans","worm",3,"Read","rough","Study1","M","Study Phase2",1295,"Recall2","MSU"
"M20340782_eew","","worm",3,"Read","rough","Study1","M","Study Phase2",1104,"Recall2","MSU"
"M20341488_rb","worm","worm",3,"Read","rough","Study1","M","Study Phase2",888,"Recall2","MSU"
"M20321999_HAM","head","head",3,"Read","scalp","Study1","F","Study Phase2",1003,"Recall2","MSU"
"M20322827JS","head","head",3,"Read","scalp","Study1","F","Study Phase2",1669,"Recall2","MSU"
"M20329189AT","head","head",3,"Read","scalp","Study1","F","Study Phase2",7238,"Recall2","MSU"
"M20334475","","head",3,"Read","scalp","Study1","F","Study Phase2",1875,"Recall2","MSU"
"M20334505andJY","head","head",3,"Read","scalp","Study1","F","Study Phase2",2429,"Recall2","MSU"
"M20339287_SAR","","head",3,"Read","scalp","Study1","F","Study Phase2",1092,"Recall2","MSU"
"M20339479_knm","itch","head",3,"Read","scalp","Study1","F","Study Phase2",3197,"Recall2","MSU"
"M20339742_EG","head","head",3,"Read","scalp","Study1","F","Study Phase2",3588,"Recall2","MSU"
"M20339990MP","head","head",3,"Read","scalp","Study1","F","Study Phase2",654,"Recall2","MSU"
"M20340212_ras","head","head",3,"Read","scalp","Study1","F","Study Phase2",2063,"Recall2","MSU"
"M20340782_eew","head","head",3,"Read","scalp","Study1","F","Study Phase2",1806,"Recall2","MSU"
"M20341488_rb","itch","head",3,"Read","scalp","Study1","F","Study Phase2",852,"Recall2","MSU"
"M20321999_HAM","gas","shake",3,"Read","shell","Study1","U","Study Phase2",1620,"Recall2","MSU"
"M20322827JS","shake","shake",3,"Read","shell","Study1","U","Study Phase2",4597,"Recall2","MSU"
"M20329189AT","shock","shake",3,"Read","shell","Study1","U","Study Phase2",2162,"Recall2","MSU"
"M20334475","ocean","shake",3,"Read","shell","Study1","U","Study Phase2",2768,"Recall2","MSU"
"M20334505andJY","sea","shake",3,"Read","shell","Study1","U","Study Phase2",2609,"Recall2","MSU"
"M20339287_SAR","","shake",3,"Read","shell","Study1","U","Study Phase2",2519,"Recall2","MSU"
"M20339479_knm","","shake",3,"Read","shell","Study1","U","Study Phase2",6462,"Recall2","MSU"
"M20339742_EG","hard","shake",3,"Read","shell","Study1","U","Study Phase2",5909,"Recall2","MSU"
"M20339990MP","","shake",3,"Read","shell","Study1","U","Study Phase2",618,"Recall2","MSU"
"M20340212_ras","sea","shake",3,"Read","shell","Study1","U","Study Phase2",5063,"Recall2","MSU"
"M20340782_eew","shake","shake",3,"Read","shell","Study1","U","Study Phase2",2552,"Recall2","MSU"
