"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20340782_eew","","paper","0",0,3,"Read","document","Study2","F","Study Phase",2348,"Recall1","MSU"
"M20340785CH","paper","paper","1",1,3,"Read","document","Study2","F","Study Phase",1234,"Recall1","MSU"
"M20341488_rb","tv","paper","0",0,3,"Read","document","Study2","F","Study Phase",757,"Recall1","MSU"
"M20348487","","paper","0",0,3,"Read","document","Study2","F","Study Phase",1824,"Recall1","MSU"
"M20315766_ens","","taste","0",0,3,"Read","eyes","Study2","M","Study Phase",1936,"Recall1","MSU"
"M20318245_NRT","blue","taste","0.2",0,3,"Read","eyes","Study2","M","Study Phase",3471,"Recall1","MSU"
"M20318491_IRH","","taste","0",0,3,"Read","eyes","Study2","M","Study Phase",1494,"Recall1","MSU"
"M20321999_HAM","sight","taste","0.4",0,3,"Read","eyes","Study2","M","Study Phase",1886,"Recall1","MSU"
"M20322827JS","","taste","0",0,3,"Read","eyes","Study2","M","Study Phase",3026,"Recall1","MSU"
"M20329189AT","bright","taste","0.166666666666667",0,3,"Read","eyes","Study2","M","Study Phase",2988,"Recall1","MSU"
"M20330060CA","open","taste","0.2",0,3,"Read","eyes","Study2","M","Study Phase",308,"Recall1","MSU"
"M20334475","taste","taste","1",1,3,"Read","eyes","Study2","M","Study Phase",3520,"Recall1","MSU"
"M20334505andJY","sight","taste","0.4",0,3,"Read","eyes","Study2","M","Study Phase",3649,"Recall1","MSU"
"M20336525BB","face","taste","0.4",0,3,"Read","eyes","Study2","M","Study Phase",4195,"Recall1","MSU"
"M20338867_MMN","taste ","taste","0.833333333333333",1,3,"Read","eyes","Study2","M","Study Phase",2584,"Recall1","MSU"
"M20339287_SAR","","taste","0",0,3,"Read","eyes","Study2","M","Study Phase",1123,"Recall1","MSU"
"M20339479_knm","blue","taste","0.2",0,3,"Read","eyes","Study2","M","Study Phase",1229,"Recall1","MSU"
"M20339742_EG","mouth","taste","0.2",0,3,"Read","eyes","Study2","M","Study Phase",1693,"Recall1","MSU"
"M20340212_ras","face","taste","0.4",0,3,"Read","eyes","Study2","M","Study Phase",3314,"Recall1","MSU"
"M20340782_eew","taste","taste","1",1,3,"Read","eyes","Study2","M","Study Phase",2089,"Recall1","MSU"
"M20340785CH","taste","taste","1",1,3,"Read","eyes","Study2","M","Study Phase",1652,"Recall1","MSU"
"M20341488_rb","cry","taste","0",0,3,"Read","eyes","Study2","M","Study Phase",887,"Recall1","MSU"
"M20348487","taste","taste","1",1,3,"Read","eyes","Study2","M","Study Phase",2368,"Recall1","MSU"
"M20315766_ens","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",2624,"Recall1","MSU"
"M20318245_NRT","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",4405,"Recall1","MSU"
"M20318491_IRH","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",980,"Recall1","MSU"
"M20321999_HAM","","fight","0",0,3,"Read","feud","Study2","F","Study Phase",1163,"Recall1","MSU"
"M20322827JS","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",2975,"Recall1","MSU"
"M20329189AT","fine","fight","0.4",0,3,"Read","feud","Study2","F","Study Phase",2752,"Recall1","MSU"
"M20330060CA","family","fight","0.333333333333333",0,3,"Read","feud","Study2","F","Study Phase",355,"Recall1","MSU"
"M20334475","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",1644,"Recall1","MSU"
"M20334505andJY","fuel","fight","0.2",0,3,"Read","feud","Study2","F","Study Phase",8139,"Recall1","MSU"
"M20336525BB","family","fight","0.333333333333333",0,3,"Read","feud","Study2","F","Study Phase",2128,"Recall1","MSU"
"M20338867_MMN","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",3351,"Recall1","MSU"
"M20339287_SAR","","fight","0",0,3,"Read","feud","Study2","F","Study Phase",1671,"Recall1","MSU"
"M20339479_knm","","fight","0",0,3,"Read","feud","Study2","F","Study Phase",1329,"Recall1","MSU"
"M20339742_EG","family","fight","0.333333333333333",0,3,"Read","feud","Study2","F","Study Phase",1283,"Recall1","MSU"
"M20340212_ras","dispute","fight","0.285714285714286",0,3,"Read","feud","Study2","F","Study Phase",1142,"Recall1","MSU"
"M20340782_eew","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",1959,"Recall1","MSU"
"M20340785CH","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",1823,"Recall1","MSU"
"M20341488_rb","family","fight","0.333333333333333",0,3,"Read","feud","Study2","F","Study Phase",1239,"Recall1","MSU"
"M20348487","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",2554,"Recall1","MSU"
"M20315766_ens","leg","leg","1",1,3,"Read","grill","Study2","M","Study Phase",2678,"Recall1","MSU"
"M20318245_NRT","meat","leg","0.25",0,3,"Read","grill","Study2","M","Study Phase",961,"Recall1","MSU"
"M20318491_IRH","","leg","0",0,3,"Read","grill","Study2","M","Study Phase",439,"Recall1","MSU"
"M20321999_HAM","","leg","0",0,3,"Read","grill","Study2","M","Study Phase",615,"Recall1","MSU"
"M20322827JS","","leg","0",0,3,"Read","grill","Study2","M","Study Phase",1625,"Recall1","MSU"
"M20329189AT","cook","leg","0",0,3,"Read","grill","Study2","M","Study Phase",2011,"Recall1","MSU"
"M20330060CA","knnd'la","leg","0.142857142857143",0,3,"Read","grill","Study2","M","Study Phase",387,"Recall1","MSU"
"M20334475","","leg","0",0,3,"Read","grill","Study2","M","Study Phase",5045,"Recall1","MSU"
"M20334505andJY","toil","leg","0.25",0,3,"Read","grill","Study2","M","Study Phase",2664,"Recall1","MSU"
"M20336525BB","leg","leg","1",1,3,"Read","grill","Study2","M","Study Phase",5755,"Recall1","MSU"
"M20338867_MMN","leg","leg","1",1,3,"Read","grill","Study2","M","Study Phase",4410,"Recall1","MSU"
"M20339287_SAR","","leg","0",0,3,"Read","grill","Study2","M","Study Phase",1279,"Recall1","MSU"
"M20339479_knm","burger","leg","0.333333333333333",0,3,"Read","grill","Study2","M","Study Phase",1590,"Recall1","MSU"
"M20339742_EG","leg","leg","1",1,3,"Read","grill","Study2","M","Study Phase",2114,"Recall1","MSU"
"M20340212_ras","beans","leg","0.2",0,3,"Read","grill","Study2","M","Study Phase",1858,"Recall1","MSU"
"M20340782_eew","barbeque","leg","0.125",0,3,"Read","grill","Study2","M","Study Phase",1913,"Recall1","MSU"
"M20340785CH","leg","leg","1",1,3,"Read","grill","Study2","M","Study Phase",1583,"Recall1","MSU"
"M20341488_rb","cheeseburger","leg","0.166666666666667",0,3,"Read","grill","Study2","M","Study Phase",1100,"Recall1","MSU"
"M20348487","leg","leg","1",1,3,"Read","grill","Study2","M","Study Phase",5232,"Recall1","MSU"
"M20315766_ens","car","car","1",1,3,"Read","happy","Study2","U","Study Phase",4434,"Recall1","MSU"
"M20318245_NRT","smile","car","0",0,3,"Read","happy","Study2","U","Study Phase",4469,"Recall1","MSU"
"M20318491_IRH","","car","0",0,3,"Read","happy","Study2","U","Study Phase",1005,"Recall1","MSU"
"M20321999_HAM","face","car","0.5",0,3,"Read","happy","Study2","U","Study Phase",957,"Recall1","MSU"
"M20322827JS","","car","0",0,3,"Read","happy","Study2","U","Study Phase",7001,"Recall1","MSU"
"M20329189AT","","car","0",0,3,"Read","happy","Study2","U","Study Phase",3960,"Recall1","MSU"
"M20330060CA","home","car","0",0,3,"Read","happy","Study2","U","Study Phase",171,"Recall1","MSU"
"M20334475","","car","0",0,3,"Read","happy","Study2","U","Study Phase",4142,"Recall1","MSU"
"M20334505andJY","smile","car","0",0,3,"Read","happy","Study2","U","Study Phase",3003,"Recall1","MSU"
"M20336525BB","sad","car","0.333333333333333",0,3,"Read","happy","Study2","U","Study Phase",1029,"Recall1","MSU"
"M20338867_MMN","car","car","1",1,3,"Read","happy","Study2","U","Study Phase",3883,"Recall1","MSU"
"M20339287_SAR","","car","0",0,3,"Read","happy","Study2","U","Study Phase",1436,"Recall1","MSU"
"M20339479_knm","house","car","0",0,3,"Read","happy","Study2","U","Study Phase",1148,"Recall1","MSU"
"M20339742_EG","music","car","0.2",0,3,"Read","happy","Study2","U","Study Phase",1355,"Recall1","MSU"
"M20340212_ras","joy","car","0",0,3,"Read","happy","Study2","U","Study Phase",1605,"Recall1","MSU"
"M20340782_eew","car","car","1",1,3,"Read","happy","Study2","U","Study Phase",2422,"Recall1","MSU"
"M20340785CH","car","car","1",1,3,"Read","happy","Study2","U","Study Phase",1330,"Recall1","MSU"
"M20341488_rb","car","car","1",1,3,"Read","happy","Study2","U","Study Phase",1383,"Recall1","MSU"
"M20348487","","car","0",0,3,"Read","happy","Study2","U","Study Phase",2055,"Recall1","MSU"
"M20315766_ens","","bird","0",0,3,"Read","heavy","Study2","M","Study Phase",3296,"Recall1","MSU"
"M20318245_NRT","lifting","bird","0.142857142857143",0,3,"Read","heavy","Study2","M","Study Phase",1552,"Recall1","MSU"
"M20318491_IRH","","bird","0",0,3,"Read","heavy","Study2","M","Study Phase",1090,"Recall1","MSU"
"M20321999_HAM","object","bird","0.166666666666667",0,3,"Read","heavy","Study2","M","Study Phase",850,"Recall1","MSU"
"M20322827JS","","bird","0",0,3,"Read","heavy","Study2","M","Study Phase",1626,"Recall1","MSU"
"M20329189AT","weak","bird","0",0,3,"Read","heavy","Study2","M","Study Phase",2444,"Recall1","MSU"
"M20330060CA","hop","bird","0",0,3,"Read","heavy","Study2","M","Study Phase",204,"Recall1","MSU"
"M20334475","","bird","0",0,3,"Read","heavy","Study2","M","Study Phase",1940,"Recall1","MSU"
"M20334505andJY","","bird","0",0,3,"Read","heavy","Study2","M","Study Phase",3470,"Recall1","MSU"
"M20336525BB","load","bird","0.25",0,3,"Read","heavy","Study2","M","Study Phase",8851,"Recall1","MSU"
"M20338867_MMN","bird ","bird","0.8",1,3,"Read","heavy","Study2","M","Study Phase",3337,"Recall1","MSU"
"M20339287_SAR","","bird","0",0,3,"Read","heavy","Study2","M","Study Phase",1040,"Recall1","MSU"
"M20339479_knm","bird","bird","1",1,3,"Read","heavy","Study2","M","Study Phase",1407,"Recall1","MSU"
"M20339742_EG","light","bird","0.2",0,3,"Read","heavy","Study2","M","Study Phase",1171,"Recall1","MSU"
"M20340212_ras","board","bird","0.6",0,3,"Read","heavy","Study2","M","Study Phase",1053,"Recall1","MSU"
"M20340782_eew","","bird","0",0,3,"Read","heavy","Study2","M","Study Phase",2001,"Recall1","MSU"
"M20340785CH","bird","bird","1",1,3,"Read","heavy","Study2","M","Study Phase",1544,"Recall1","MSU"
"M20341488_rb","work","bird","0.25",0,3,"Read","heavy","Study2","M","Study Phase",840,"Recall1","MSU"
"M20348487","bird","bird","1",1,3,"Read","heavy","Study2","M","Study Phase",4045,"Recall1","MSU"
"M20315766_ens","cows","cow","0.75",1,3,"Read","herd","Study2","F","Study Phase",1897,"Recall1","MSU"
"M20318245_NRT","sheep","cow","0",0,3,"Read","herd","Study2","F","Study Phase",6470,"Recall1","MSU"
"M20318491_IRH","","cow","0",0,3,"Read","herd","Study2","F","Study Phase",477,"Recall1","MSU"
"M20321999_HAM","cow","cow","1",1,3,"Read","herd","Study2","F","Study Phase",1288,"Recall1","MSU"
"M20322827JS","cow","cow","1",1,3,"Read","herd","Study2","F","Study Phase",2380,"Recall1","MSU"
"M20329189AT","","cow","0",0,3,"Read","herd","Study2","F","Study Phase",2281,"Recall1","MSU"
"M20330060CA","d","cow","0",0,3,"Read","herd","Study2","F","Study Phase",154,"Recall1","MSU"
"M20334475","","cow","0",0,3,"Read","herd","Study2","F","Study Phase",8234,"Recall1","MSU"
"M20334505andJY","crowd","cow","0.6",0,3,"Read","herd","Study2","F","Study Phase",4941,"Recall1","MSU"
"M20336525BB","heud","cow","0",0,3,"Read","herd","Study2","F","Study Phase",1630,"Recall1","MSU"
"M20338867_MMN","cow","cow","1",1,3,"Read","herd","Study2","F","Study Phase",1532,"Recall1","MSU"
"M20339287_SAR","","cow","0",0,3,"Read","herd","Study2","F","Study Phase",1036,"Recall1","MSU"
"M20339479_knm","cow","cow","1",1,3,"Read","herd","Study2","F","Study Phase",1172,"Recall1","MSU"
"M20339742_EG","cow","cow","1",1,3,"Read","herd","Study2","F","Study Phase",1249,"Recall1","MSU"
"M20340212_ras","cow","cow","1",1,3,"Read","herd","Study2","F","Study Phase",1071,"Recall1","MSU"
"M20340782_eew","sheep","cow","0",0,3,"Read","herd","Study2","F","Study Phase",1940,"Recall1","MSU"
"M20340785CH","cow","cow","1",1,3,"Read","herd","Study2","F","Study Phase",1654,"Recall1","MSU"
"M20341488_rb","dog","cow","0.333333333333333",0,3,"Read","herd","Study2","F","Study Phase",1143,"Recall1","MSU"
"M20348487","","cow","0",0,3,"Read","herd","Study2","F","Study Phase",2624,"Recall1","MSU"
"M20315766_ens","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",1833,"Recall1","MSU"
"M20318245_NRT","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",2165,"Recall1","MSU"
"M20318491_IRH","","sting","0",0,3,"Read","hornet","Study2","F","Study Phase",661,"Recall1","MSU"
"M20321999_HAM","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",1338,"Recall1","MSU"
"M20322827JS","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",1914,"Recall1","MSU"
"M20329189AT","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",2718,"Recall1","MSU"
"M20330060CA","nest","sting","0.6",0,3,"Read","hornet","Study2","F","Study Phase",109,"Recall1","MSU"
"M20334475","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",2463,"Recall1","MSU"
"M20334505andJY","nest","sting","0.6",0,3,"Read","hornet","Study2","F","Study Phase",3031,"Recall1","MSU"
"M20336525BB","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",2503,"Recall1","MSU"
"M20338867_MMN","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",1710,"Recall1","MSU"
"M20339287_SAR","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",1258,"Recall1","MSU"
"M20339479_knm","fky","sting","0",0,3,"Read","hornet","Study2","F","Study Phase",1233,"Recall1","MSU"
"M20339742_EG","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",1195,"Recall1","MSU"
"M20340212_ras","wasp","sting","0.2",0,3,"Read","hornet","Study2","F","Study Phase",942,"Recall1","MSU"
"M20340782_eew","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",2283,"Recall1","MSU"
"M20340785CH","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",1829,"Recall1","MSU"
"M20341488_rb","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",1117,"Recall1","MSU"
"M20348487","","sting","0",0,3,"Read","hornet","Study2","F","Study Phase",1389,"Recall1","MSU"
"M20315766_ens","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",4530,"Recall1","MSU"
"M20318245_NRT","lighting","smell","0.125",0,3,"Read","incense","Study2","F","Study Phase",2353,"Recall1","MSU"
"M20318491_IRH","fire","smell","0.2",0,3,"Read","incense","Study2","F","Study Phase",446,"Recall1","MSU"
"M20321999_HAM","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",1887,"Recall1","MSU"
"M20322827JS","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",2302,"Recall1","MSU"
"M20329189AT","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",1999,"Recall1","MSU"
"M20330060CA","kok","smell","0",0,3,"Read","incense","Study2","F","Study Phase",205,"Recall1","MSU"
"M20334475","","smell","0",0,3,"Read","incense","Study2","F","Study Phase",5849,"Recall1","MSU"
"M20334505andJY","sense","smell","0.4",0,3,"Read","incense","Study2","F","Study Phase",2754,"Recall1","MSU"
"M20336525BB","","smell","0",0,3,"Read","incense","Study2","F","Study Phase",3355,"Recall1","MSU"
"M20338867_MMN","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",3631,"Recall1","MSU"
"M20339287_SAR","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",2092,"Recall1","MSU"
"M20339479_knm","","smell","0",0,3,"Read","incense","Study2","F","Study Phase",1294,"Recall1","MSU"
"M20339742_EG","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",2436,"Recall1","MSU"
"M20340212_ras","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",2372,"Recall1","MSU"
"M20340782_eew","burn","smell","0",0,3,"Read","incense","Study2","F","Study Phase",1936,"Recall1","MSU"
"M20340785CH","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",1517,"Recall1","MSU"
"M20341488_rb","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",753,"Recall1","MSU"
"M20348487","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",2364,"Recall1","MSU"
"M20315766_ens","vase","vase","1",1,3,"Read","king","Study2","U","Study Phase",4467,"Recall1","MSU"
"M20318245_NRT","queen","vase","0.2",0,3,"Read","king","Study2","U","Study Phase",2244,"Recall1","MSU"
"M20318491_IRH","court","vase","0",0,3,"Read","king","Study2","U","Study Phase",1035,"Recall1","MSU"
"M20321999_HAM","","vase","0",0,3,"Read","king","Study2","U","Study Phase",1673,"Recall1","MSU"
"M20322827JS","","vase","0",0,3,"Read","king","Study2","U","Study Phase",2035,"Recall1","MSU"
"M20329189AT","throne ","vase","0.142857142857143",0,3,"Read","king","Study2","U","Study Phase",3860,"Recall1","MSU"
"M20330060CA","md","vase","0",0,3,"Read","king","Study2","U","Study Phase",537,"Recall1","MSU"
"M20334475","","vase","0",0,3,"Read","king","Study2","U","Study Phase",8623,"Recall1","MSU"
"M20334505andJY","vase","vase","1",1,3,"Read","king","Study2","U","Study Phase",3198,"Recall1","MSU"
"M20336525BB","","vase","0",0,3,"Read","king","Study2","U","Study Phase",2409,"Recall1","MSU"
"M20338867_MMN","vase","vase","1",1,3,"Read","king","Study2","U","Study Phase",2558,"Recall1","MSU"
"M20339287_SAR","","vase","0",0,3,"Read","king","Study2","U","Study Phase",1205,"Recall1","MSU"
"M20339479_knm","crown","vase","0",0,3,"Read","king","Study2","U","Study Phase",1094,"Recall1","MSU"
"M20339742_EG","queen","vase","0.2",0,3,"Read","king","Study2","U","Study Phase",1170,"Recall1","MSU"
"M20340212_ras","hill","vase","0",0,3,"Read","king","Study2","U","Study Phase",2152,"Recall1","MSU"
"M20340782_eew","crown","vase","0",0,3,"Read","king","Study2","U","Study Phase",2249,"Recall1","MSU"
"M20340785CH","vase","vase","1",1,3,"Read","king","Study2","U","Study Phase",2106,"Recall1","MSU"
"M20341488_rb","queen","vase","0.2",0,3,"Read","king","Study2","U","Study Phase",1711,"Recall1","MSU"
"M20348487","crown","vase","0",0,3,"Read","king","Study2","U","Study Phase",8630,"Recall1","MSU"
"M20315766_ens","baseball","baseball","1",1,3,"Read","league","Study2","F","Study Phase",2189,"Recall1","MSU"
"M20318245_NRT","basketball","baseball","0.8",1,3,"Read","league","Study2","F","Study Phase",5139,"Recall1","MSU"
"M20318491_IRH","","baseball","0",0,3,"Read","league","Study2","F","Study Phase",392,"Recall1","MSU"
"M20321999_HAM","ball","baseball","0.5",0,3,"Read","league","Study2","F","Study Phase",2078,"Recall1","MSU"
"M20322827JS","baseball","baseball","1",1,3,"Read","league","Study2","F","Study Phase",1626,"Recall1","MSU"
"M20329189AT","baseball ","baseball","0.888888888888889",1,3,"Read","league","Study2","F","Study Phase",4244,"Recall1","MSU"
"M20330060CA","house","baseball","0.25",0,3,"Read","league","Study2","F","Study Phase",277,"Recall1","MSU"
"M20334475","baseball","baseball","1",1,3,"Read","league","Study2","F","Study Phase",2438,"Recall1","MSU"
"M20334505andJY","own","baseball","0",0,3,"Read","league","Study2","F","Study Phase",1921,"Recall1","MSU"
"M20336525BB","hard","baseball","0.125",0,3,"Read","league","Study2","F","Study Phase",4174,"Recall1","MSU"
