"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1"
"w958179","maine","stripes",1,"Read","lion","Study1","M","Study Phase",1518,"Recall1"
"M20344836","fiction","fiction",1,"Read","listen","Study1","U","Study Phase",6739,"Recall1"
"w10026560_jms","speak","fiction",1,"Read","listen","Study1","U","Study Phase",2083,"Recall1"
"w10053855_KS","ear","fiction",1,"Read","listen","Study1","U","Study Phase",3423,"Recall1"
"w10062138_leh","watch","fiction",1,"Read","listen","Study1","U","Study Phase",2539,"Recall1"
"w10066488_jrg","music ","fiction",1,"Read","listen","Study1","U","Study Phase",1316,"Recall1"
"w10066536_jgd","quiet ","fiction",1,"Read","listen","Study1","U","Study Phase",1554,"Recall1"
"w10100791MF","","fiction",1,"Read","listen","Study1","U","Study Phase",1201,"Recall1"
"w10108756_stb","hear ","fiction",1,"Read","listen","Study1","U","Study Phase",1440,"Recall1"
"w10115108MN","","fiction",1,"Read","listen","Study1","U","Study Phase",1249,"Recall1"
"w10151114_rew","hear","fiction",1,"Read","listen","Study1","U","Study Phase",353,"Recall1"
"w10158052HC","talk","fiction",1,"Read","listen","Study1","U","Study Phase",983,"Recall1"
"w10159057_afm","hear","fiction",1,"Read","listen","Study1","U","Study Phase",931,"Recall1"
"w10159588_dpw","","fiction",1,"Read","listen","Study1","U","Study Phase",3103,"Recall1"
"w10164930","fictiobn","fiction",1,"Read","listen","Study1","U","Study Phase",2028,"Recall1"
"w10168222_jk","learn","fiction",1,"Read","listen","Study1","U","Study Phase",6240,"Recall1"
"w10173850","esr","fiction",1,"Read","listen","Study1","U","Study Phase",9687,"Recall1"
"w958179","","fiction",1,"Read","listen","Study1","U","Study Phase",1951,"Recall1"
"M20344836","trash","trash",1,"Read","litter","Study1","F","Study Phase",6325,"Recall1"
"w10026560_jms","","trash",1,"Read","litter","Study1","F","Study Phase",1250,"Recall1"
"w10053855_KS","trash","trash",1,"Read","litter","Study1","F","Study Phase",3245,"Recall1"
"w10062138_leh","trash","trash",1,"Read","litter","Study1","F","Study Phase",2714,"Recall1"
"w10066488_jrg","cat","trash",1,"Read","litter","Study1","F","Study Phase",1111,"Recall1"
"w10066536_jgd","trash ","trash",1,"Read","litter","Study1","F","Study Phase",1183,"Recall1"
"w10100791MF","","trash",1,"Read","litter","Study1","F","Study Phase",2070,"Recall1"
"w10108756_stb","car","trash",1,"Read","litter","Study1","F","Study Phase",1337,"Recall1"
"w10115108MN","","trash",1,"Read","litter","Study1","F","Study Phase",910,"Recall1"
"w10151114_rew","poop","trash",1,"Read","litter","Study1","F","Study Phase",508,"Recall1"
"w10158052HC","cat","trash",1,"Read","litter","Study1","F","Study Phase",1081,"Recall1"
"w10159057_afm","cat","trash",1,"Read","litter","Study1","F","Study Phase",919,"Recall1"
"w10159588_dpw","","trash",1,"Read","litter","Study1","F","Study Phase",2717,"Recall1"
"w10164930","trash","trash",1,"Read","litter","Study1","F","Study Phase",1836,"Recall1"
"w10168222_jk","clean","trash",1,"Read","litter","Study1","F","Study Phase",1573,"Recall1"
"w10173850","cat","trash",1,"Read","litter","Study1","F","Study Phase",793,"Recall1"
"w958179","","trash",1,"Read","litter","Study1","F","Study Phase",2418,"Recall1"
"M20344836","phone","phone",1,"Read","maze","Study1","U","Study Phase",5441,"Recall1"
"w10026560_jms","","phone",1,"Read","maze","Study1","U","Study Phase",1161,"Recall1"
"w10053855_KS","screen","phone",1,"Read","maze","Study1","U","Study Phase",2054,"Recall1"
"w10062138_leh","corn","phone",1,"Read","maze","Study1","U","Study Phase",2767,"Recall1"
"w10066488_jrg","runner","phone",1,"Read","maze","Study1","U","Study Phase",1210,"Recall1"
"w10066536_jgd","","phone",1,"Read","maze","Study1","U","Study Phase",4539,"Recall1"
"w10100791MF","phone","phone",1,"Read","maze","Study1","U","Study Phase",977,"Recall1"
"w10108756_stb","","phone",1,"Read","maze","Study1","U","Study Phase",1263,"Recall1"
"w10115108MN","","phone",1,"Read","maze","Study1","U","Study Phase",1139,"Recall1"
"w10151114_rew","unknwon","phone",1,"Read","maze","Study1","U","Study Phase",664,"Recall1"
"w10158052HC","corn","phone",1,"Read","maze","Study1","U","Study Phase",1028,"Recall1"
"w10159057_afm","corn","phone",1,"Read","maze","Study1","U","Study Phase",887,"Recall1"
"w10159588_dpw","phone","phone",1,"Read","maze","Study1","U","Study Phase",2671,"Recall1"
"w10164930","maroon","phone",1,"Read","maze","Study1","U","Study Phase",1909,"Recall1"
"w10168222_jk","phone","phone",1,"Read","maze","Study1","U","Study Phase",9795,"Recall1"
"w10173850","dune","phone",1,"Read","maze","Study1","U","Study Phase",71,"Recall1"
"w958179","","phone",1,"Read","maze","Study1","U","Study Phase",1402,"Recall1"
"M20344836","keys","keys",1,"Read","meat","Study1","U","Study Phase",5439,"Recall1"
"w10026560_jms","fish","keys",1,"Read","meat","Study1","U","Study Phase",1174,"Recall1"
"w10053855_KS","keys","keys",1,"Read","meat","Study1","U","Study Phase",3587,"Recall1"
"w10062138_leh","keys","keys",1,"Read","meat","Study1","U","Study Phase",3445,"Recall1"
"w10066488_jrg","veggie","keys",1,"Read","meat","Study1","U","Study Phase",936,"Recall1"
"w10066536_jgd","ball","keys",1,"Read","meat","Study1","U","Study Phase",1543,"Recall1"
"w10100791MF","","keys",1,"Read","meat","Study1","U","Study Phase",2211,"Recall1"
"w10108756_stb","eat","keys",1,"Read","meat","Study1","U","Study Phase",2117,"Recall1"
"w10115108MN","keys","keys",1,"Read","meat","Study1","U","Study Phase",2394,"Recall1"
"w10151114_rew","bear","keys",1,"Read","meat","Study1","U","Study Phase",1108,"Recall1"
"w10158052HC","keys","keys",1,"Read","meat","Study1","U","Study Phase",2660,"Recall1"
"w10159057_afm","fry","keys",1,"Read","meat","Study1","U","Study Phase",899,"Recall1"
"w10159588_dpw","","keys",1,"Read","meat","Study1","U","Study Phase",2503,"Recall1"
"w10164930","key","keys",1,"Read","meat","Study1","U","Study Phase",6588,"Recall1"
"w10168222_jk","key","keys",1,"Read","meat","Study1","U","Study Phase",31934,"Recall1"
"w10173850","red","keys",1,"Read","meat","Study1","U","Study Phase",79,"Recall1"
"w958179","steak","keys",1,"Read","meat","Study1","U","Study Phase",1723,"Recall1"
"M20344836","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",6791,"Recall1"
"w10026560_jms","ceiling","maroon",1,"Read","mirror","Study1","U","Study Phase",1111,"Recall1"
"w10053855_KS","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",2032,"Recall1"
"w10062138_leh","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",2946,"Recall1"
"w10066488_jrg","see","maroon",1,"Read","mirror","Study1","U","Study Phase",1332,"Recall1"
"w10066536_jgd","","maroon",1,"Read","mirror","Study1","U","Study Phase",3921,"Recall1"
"w10100791MF","","maroon",1,"Read","mirror","Study1","U","Study Phase",1133,"Recall1"
"w10108756_stb","see","maroon",1,"Read","mirror","Study1","U","Study Phase",1186,"Recall1"
"w10115108MN","","maroon",1,"Read","mirror","Study1","U","Study Phase",997,"Recall1"
"w10151114_rew","reflection","maroon",1,"Read","mirror","Study1","U","Study Phase",511,"Recall1"
"w10158052HC","reflection","maroon",1,"Read","mirror","Study1","U","Study Phase",1339,"Recall1"
"w10159057_afm","wall","maroon",1,"Read","mirror","Study1","U","Study Phase",2741,"Recall1"
"w10159588_dpw","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",3899,"Recall1"
"w10164930","","maroon",1,"Read","mirror","Study1","U","Study Phase",2008,"Recall1"
"w10168222_jk","face","maroon",1,"Read","mirror","Study1","U","Study Phase",8154,"Recall1"
"w10173850","room","maroon",1,"Read","mirror","Study1","U","Study Phase",70,"Recall1"
"w958179","","maroon",1,"Read","mirror","Study1","U","Study Phase",2748,"Recall1"
"M20344836","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",6030,"Recall1"
"M20344836","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",10500,"Recall1"
"w10026560_jms","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1276,"Recall1"
"w10026560_jms","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",2313,"Recall1"
"w10053855_KS","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1585,"Recall1"
"w10053855_KS","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",2631,"Recall1"
"w10062138_leh","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",2560,"Recall1"
"w10062138_leh","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",2106,"Recall1"
"w10066488_jrg","donkey ","donkey",1,"Read","mule","Study1","F","Study Phase",882,"Recall1"
"w10066488_jrg","donkey ","donkey",1,"Read","mule","Study1","F","Study Phase",1040,"Recall1"
"w10066536_jgd","donkey ","donkey",1,"Read","mule","Study1","F","Study Phase",2737,"Recall1"
"w10066536_jgd","donkey ","donkey",1,"Read","mule","Study1","F","Study Phase",1839,"Recall1"
"w10100791MF","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1556,"Recall1"
"w10100791MF","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1341,"Recall1"
"w10108756_stb","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",915,"Recall1"
"w10108756_stb","ride","donkey",1,"Read","mule","Study1","F","Study Phase",1371,"Recall1"
"w10115108MN","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1969,"Recall1"
"w10115108MN","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1029,"Recall1"
"w10151114_rew","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",579,"Recall1"
"w10151114_rew","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",646,"Recall1"
"w10158052HC","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1004,"Recall1"
"w10158052HC","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1521,"Recall1"
"w10159057_afm","moon","donkey",1,"Read","mule","Study1","F","Study Phase",421,"Recall1"
"w10159057_afm","rule","donkey",1,"Read","mule","Study1","F","Study Phase",750,"Recall1"
"w10159588_dpw","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",3602,"Recall1"
"w10159588_dpw","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",3091,"Recall1"
"w10164930","","donkey",1,"Read","mule","Study1","F","Study Phase",1971,"Recall1"
"w10164930","","donkey",1,"Read","mule","Study1","F","Study Phase",1740,"Recall1"
"w10168222_jk","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1284,"Recall1"
"w10168222_jk","donkey ","donkey",1,"Read","mule","Study1","F","Study Phase",1136,"Recall1"
"w10173850","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1402,"Recall1"
"w10173850","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",466,"Recall1"
"w958179","goose","donkey",1,"Read","mule","Study1","F","Study Phase",1951,"Recall1"
"w958179","","donkey",1,"Read","mule","Study1","F","Study Phase",2899,"Recall1"
"M20344836","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",4950,"Recall1"
"w10026560_jms","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1072,"Recall1"
"w10053855_KS","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1474,"Recall1"
"w10062138_leh","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",2909,"Recall1"
"w10066488_jrg","sleep ","sleep",1,"Read","nap","Study1","F","Study Phase",995,"Recall1"
"w10066536_jgd","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1372,"Recall1"
"w10100791MF","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1032,"Recall1"
"w10108756_stb","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1452,"Recall1"
"w10115108MN","","sleep",1,"Read","nap","Study1","F","Study Phase",1212,"Recall1"
"w10151114_rew","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1152,"Recall1"
"w10158052HC","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1669,"Recall1"
"w10159057_afm","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",591,"Recall1"
"w10159588_dpw","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",2305,"Recall1"
"w10164930","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1720,"Recall1"
"w10168222_jk","soon","sleep",1,"Read","nap","Study1","F","Study Phase",11787,"Recall1"
"w10173850","time","sleep",1,"Read","nap","Study1","F","Study Phase",72,"Recall1"
"w958179","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",2051,"Recall1"
"M20344836","flower","flower",1,"Read","orchid","Study1","F","Study Phase",6413,"Recall1"
"w10026560_jms","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1287,"Recall1"
"w10053855_KS","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1924,"Recall1"
"w10062138_leh","flower","flower",1,"Read","orchid","Study1","F","Study Phase",2474,"Recall1"
"w10066488_jrg","bird ","flower",1,"Read","orchid","Study1","F","Study Phase",835,"Recall1"
"w10066536_jgd","flower ","flower",1,"Read","orchid","Study1","F","Study Phase",1486,"Recall1"
"w10100791MF","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1023,"Recall1"
"w10108756_stb","","flower",1,"Read","orchid","Study1","F","Study Phase",957,"Recall1"
"w10115108MN","","flower",1,"Read","orchid","Study1","F","Study Phase",1001,"Recall1"
"w10151114_rew","welp","flower",1,"Read","orchid","Study1","F","Study Phase",465,"Recall1"
"w10158052HC","flower ","flower",1,"Read","orchid","Study1","F","Study Phase",2487,"Recall1"
"w10159057_afm","blinker","flower",1,"Read","orchid","Study1","F","Study Phase",2014,"Recall1"
"w10159588_dpw","flower","flower",1,"Read","orchid","Study1","F","Study Phase",3122,"Recall1"
"w10164930","flower","flower",1,"Read","orchid","Study1","F","Study Phase",2727,"Recall1"
"w10168222_jk","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1432,"Recall1"
"w10173850","planet","flower",1,"Read","orchid","Study1","F","Study Phase",10975,"Recall1"
"w958179","","flower",1,"Read","orchid","Study1","F","Study Phase",146396,"Recall1"
"M20344836","plant","plant",1,"Read","root","Study1","F","Study Phase",6460,"Recall1"
"w10026560_jms","tree","plant",1,"Read","root","Study1","F","Study Phase",1579,"Recall1"
"w10053855_KS","tree","plant",1,"Read","root","Study1","F","Study Phase",1808,"Recall1"
"w10062138_leh","foot","plant",1,"Read","root","Study1","F","Study Phase",2779,"Recall1"
"w10066488_jrg","beer","plant",1,"Read","root","Study1","F","Study Phase",981,"Recall1"
"w10066536_jgd","plant ","plant",1,"Read","root","Study1","F","Study Phase",1138,"Recall1"
"w10100791MF","","plant",1,"Read","root","Study1","F","Study Phase",1532,"Recall1"
"w10108756_stb","grass","plant",1,"Read","root","Study1","F","Study Phase",1539,"Recall1"
"w10115108MN","","plant",1,"Read","root","Study1","F","Study Phase",1170,"Recall1"
"w10151114_rew","tree","plant",1,"Read","root","Study1","F","Study Phase",489,"Recall1"
"w10158052HC","route","plant",1,"Read","root","Study1","F","Study Phase",1006,"Recall1"
"w10159057_afm","toot","plant",1,"Read","root","Study1","F","Study Phase",959,"Recall1"
"w10159588_dpw","plant","plant",1,"Read","root","Study1","F","Study Phase",2717,"Recall1"
"w10164930","tree","plant",1,"Read","root","Study1","F","Study Phase",1561,"Recall1"
"w10168222_jk","tree","plant",1,"Read","root","Study1","F","Study Phase",2022,"Recall1"
"w10173850","tree","plant",1,"Read","root","Study1","F","Study Phase",154,"Recall1"
"w958179","word","plant",1,"Read","root","Study1","F","Study Phase",1359,"Recall1"
"M20344836","silk","silk",1,"Read","rough","Study1","M","Study Phase",7304,"Recall1"
"w10026560_jms","","silk",1,"Read","rough","Study1","M","Study Phase",932,"Recall1"
"w10053855_KS","","silk",1,"Read","rough","Study1","M","Study Phase",2276,"Recall1"
"w10062138_leh","dough","silk",1,"Read","rough","Study1","M","Study Phase",12920,"Recall1"
"w10066488_jrg","night","silk",1,"Read","rough","Study1","M","Study Phase",902,"Recall1"
"w10066536_jgd","soft ","silk",1,"Read","rough","Study1","M","Study Phase",1074,"Recall1"
"w10100791MF","","silk",1,"Read","rough","Study1","M","Study Phase",1182,"Recall1"
"w10108756_stb","smooth","silk",1,"Read","rough","Study1","M","Study Phase",990,"Recall1"
"w10115108MN","","silk",1,"Read","rough","Study1","M","Study Phase",1449,"Recall1"
"w10151114_rew","soft","silk",1,"Read","rough","Study1","M","Study Phase",1011,"Recall1"
"w10158052HC","tough","silk",1,"Read","rough","Study1","M","Study Phase",1704,"Recall1"
"w10159057_afm","tough","silk",1,"Read","rough","Study1","M","Study Phase",986,"Recall1"
"w10159588_dpw","silk","silk",1,"Read","rough","Study1","M","Study Phase",2489,"Recall1"
"w10164930","soft","silk",1,"Read","rough","Study1","M","Study Phase",1597,"Recall1"
"w10168222_jk","day","silk",1,"Read","rough","Study1","M","Study Phase",1928,"Recall1"
"w10173850","dry","silk",1,"Read","rough","Study1","M","Study Phase",3737,"Recall1"
"w958179","","silk",1,"Read","rough","Study1","M","Study Phase",6677,"Recall1"
"M20344836","head","head",1,"Read","scalp","Study1","F","Study Phase",6387,"Recall1"
"w10026560_jms","","head",1,"Read","scalp","Study1","F","Study Phase",898,"Recall1"
"w10053855_KS","head","head",1,"Read","scalp","Study1","F","Study Phase",750,"Recall1"
"w10062138_leh","head","head",1,"Read","scalp","Study1","F","Study Phase",31547,"Recall1"
"w10066488_jrg","treatment","head",1,"Read","scalp","Study1","F","Study Phase",1372,"Recall1"
"w10066536_jgd","head ","head",1,"Read","scalp","Study1","F","Study Phase",1616,"Recall1"
"w10100791MF","head","head",1,"Read","scalp","Study1","F","Study Phase",1111,"Recall1"
"w10108756_stb","hair","head",1,"Read","scalp","Study1","F","Study Phase",1301,"Recall1"
"w10115108MN","","head",1,"Read","scalp","Study1","F","Study Phase",1196,"Recall1"
"w10151114_rew","head","head",1,"Read","scalp","Study1","F","Study Phase",383,"Recall1"
"w10158052HC","head","head",1,"Read","scalp","Study1","F","Study Phase",1099,"Recall1"
"w10159057_afm","teeth","head",1,"Read","scalp","Study1","F","Study Phase",671,"Recall1"
"w10159588_dpw","head","head",1,"Read","scalp","Study1","F","Study Phase",2265,"Recall1"
"w10164930","head","head",1,"Read","scalp","Study1","F","Study Phase",2522,"Recall1"
"w10168222_jk","teeth","head",1,"Read","scalp","Study1","F","Study Phase",3593,"Recall1"
