"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Response.JOL","Procedure.Shuffle.1"
"w10132704","feather","FEATHER",2,"JOL","HEAVY","Study2","M","Study Phase2",5267,99,"Recall2"
"w10139977_abt","","FEATHER",2,"JOL","HEAVY","Study2","M","Study Phase2",5032,45,"Recall2"
"w10140071lj","llight","FEATHER",2,"JOL","HEAVY","Study2","M","Study Phase2",574,22,"Recall2"
"w10140542KB","metal","FEATHER",2,"JOL","HEAVY","Study2","M","Study Phase2",2765,70,"Recall2"
"w10142718_ec","light","FEATHER",2,"JOL","HEAVY","Study2","M","Study Phase2",3439,50,"Recall2"
"w10153807_MLP","","FEATHER",2,"JOL","HEAVY","Study2","M","Study Phase2",2262,1,"Recall2"
"w10157774HB","weak","FEATHER",2,"JOL","HEAVY","Study2","M","Study Phase2",2650,10,"Recall2"
"w10164530_bam","f","FEATHER",2,"JOL","HEAVY","Study2","M","Study Phase2",154,76,"Recall2"
"W10172829OA","","FEATHER",2,"JOL","HEAVY","Study2","M","Study Phase2",2370,10,"Recall2"
"w10172909kbk","","FEATHER",2,"JOL","HEAVY","Study2","M","Study Phase2",2477,56,"Recall2"
"W10174596_jw","feather ","FEATHER",2,"JOL","HEAVY","Study2","M","Study Phase2",2713,3,"Recall2"
"w985404_djb","soft","FEATHER",2,"JOL","HEAVY","Study2","M","Study Phase2",2856,56,"Recall2"
"10111256JA","cows","COW",2,"JOL","HERD","Study2","F","Study Phase2",2767,80,"Recall2"
"w10042447_keo","cow","COW",2,"JOL","HERD","Study2","F","Study Phase2",3443,80,"Recall2"
"w10129023_aft","cows","COW",2,"JOL","HERD","Study2","F","Study Phase2",2401,100,"Recall2"
"w10132704","cow","COW",2,"JOL","HERD","Study2","F","Study Phase2",3343,90,"Recall2"
"w10139977_abt","cows","COW",2,"JOL","HERD","Study2","F","Study Phase2",4339,75,"Recall2"
"w10140071lj","","COW",2,"JOL","HERD","Study2","F","Study Phase2",606,22,"Recall2"
"w10140542KB","cows","COW",2,"JOL","HERD","Study2","F","Study Phase2",2117,40,"Recall2"
"w10142718_ec","cows","COW",2,"JOL","HERD","Study2","F","Study Phase2",1716,100,"Recall2"
"w10153807_MLP","coq","COW",2,"JOL","HERD","Study2","F","Study Phase2",4815,26,"Recall2"
"w10157774HB","cow","COW",2,"JOL","HERD","Study2","F","Study Phase2",2239,30,"Recall2"
"w10164530_bam","","COW",2,"JOL","HERD","Study2","F","Study Phase2",85,6,"Recall2"
"W10172829OA","cows","COW",2,"JOL","HERD","Study2","F","Study Phase2",2202,30,"Recall2"
"w10172909kbk","","COW",2,"JOL","HERD","Study2","F","Study Phase2",1554,80,"Recall2"
"W10174596_jw","bee","COW",2,"JOL","HERD","Study2","F","Study Phase2",2728,2,"Recall2"
"w985404_djb","cow","COW",2,"JOL","HERD","Study2","F","Study Phase2",3347,99,"Recall2"
"10111256JA","sting","STING",2,"JOL","HORNET","Study2","F","Study Phase2",2812,80,"Recall2"
"w10042447_keo","sting","STING",2,"JOL","HORNET","Study2","F","Study Phase2",2144,90,"Recall2"
"w10129023_aft","wasp","STING",2,"JOL","HORNET","Study2","F","Study Phase2",2367,98,"Recall2"
"w10132704","","STING",2,"JOL","HORNET","Study2","F","Study Phase2",2045,39,"Recall2"
"w10139977_abt","wasp","STING",2,"JOL","HORNET","Study2","F","Study Phase2",4153,90,"Recall2"
"w10140071lj","","STING",2,"JOL","HORNET","Study2","F","Study Phase2",983,22,"Recall2"
"w10140542KB","sting","STING",2,"JOL","HORNET","Study2","F","Study Phase2",2163,100,"Recall2"
"w10142718_ec","bug","STING",2,"JOL","HORNET","Study2","F","Study Phase2",1568,100,"Recall2"
"w10153807_MLP","sting","STING",2,"JOL","HORNET","Study2","F","Study Phase2",3675,76,"Recall2"
"w10157774HB","sting","STING",2,"JOL","HORNET","Study2","F","Study Phase2",2135,34,"Recall2"
"w10164530_bam","","STING",2,"JOL","HORNET","Study2","F","Study Phase2",197,6,"Recall2"
"W10172829OA","bug","STING",2,"JOL","HORNET","Study2","F","Study Phase2",1946,30,"Recall2"
"w10172909kbk","","STING",2,"JOL","HORNET","Study2","F","Study Phase2",1837,56,"Recall2"
"W10174596_jw","sting","STING",2,"JOL","HORNET","Study2","F","Study Phase2",3999,99,"Recall2"
"w985404_djb","sting","STING",2,"JOL","HORNET","Study2","F","Study Phase2",2407,55,"Recall2"
"10111256JA","burn","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",653,NA,"Recall2"
"w10042447_keo","root","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",2139,98,"Recall2"
"w10129023_aft","smell","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",3033,95,"Recall2"
"w10132704","smell","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",3145,40,"Recall2"
"w10139977_abt","smell","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",9555,80,"Recall2"
"w10140071lj","smell","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",819,22,"Recall2"
"w10140542KB","smell","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",3230,80,"Recall2"
"w10142718_ec","drive","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",1106,100,"Recall2"
"w10153807_MLP","smell","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",3252,29,"Recall2"
"w10157774HB","smell","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",2085,23,"Recall2"
"w10164530_bam","","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",146,NA,"Recall2"
"W10172829OA","smell","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",3864,40,"Recall2"
"w10172909kbk","","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",2355,14,"Recall2"
"W10174596_jw","smell","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",4952,75,"Recall2"
"w985404_djb","smell","SMELL",2,"JOL","INCENSE","Study2","F","Study Phase2",2658,667,"Recall2"
"10111256JA","crown","VASE",2,"JOL","KING","Study2","U","Study Phase2",6083,10,"Recall2"
"w10042447_keo","queen","VASE",2,"JOL","KING","Study2","U","Study Phase2",1725,6,"Recall2"
"w10129023_aft","queen","VASE",2,"JOL","KING","Study2","U","Study Phase2",3155,0,"Recall2"
"w10132704","ounce","VASE",2,"JOL","KING","Study2","U","Study Phase2",4417,60,"Recall2"
"w10139977_abt","oven","VASE",2,"JOL","KING","Study2","U","Study Phase2",3489,0,"Recall2"
"w10140071lj","queen","VASE",2,"JOL","KING","Study2","U","Study Phase2",771,22,"Recall2"
"w10140542KB","queen","VASE",2,"JOL","KING","Study2","U","Study Phase2",1197,0,"Recall2"
"w10142718_ec","queen","VASE",2,"JOL","KING","Study2","U","Study Phase2",3535,10,"Recall2"
"w10153807_MLP","","VASE",2,"JOL","KING","Study2","U","Study Phase2",3511,54,"Recall2"
"w10157774HB","cake","VASE",2,"JOL","KING","Study2","U","Study Phase2",2485,40,"Recall2"
"w10164530_bam","f","VASE",2,"JOL","KING","Study2","U","Study Phase2",103,6,"Recall2"
"W10172829OA","","VASE",2,"JOL","KING","Study2","U","Study Phase2",2173,10,"Recall2"
"w10172909kbk","","VASE",2,"JOL","KING","Study2","U","Study Phase2",1737,0,"Recall2"
"W10174596_jw","","VASE",2,"JOL","KING","Study2","U","Study Phase2",2501,6,"Recall2"
"w985404_djb","prince","VASE",2,"JOL","KING","Study2","U","Study Phase2",2491,34,"Recall2"
"10111256JA","baseball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",2028,80,"Recall2"
"w10042447_keo","baseball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",3197,85,"Recall2"
"w10129023_aft","baseball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",5366,95,"Recall2"
"w10132704","baseball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",2550,60,"Recall2"
"w10139977_abt","baseball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",2937,100,"Recall2"
"w10140071lj","baseball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",1505,100,"Recall2"
"w10140542KB","baseball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",2849,100,"Recall2"
"w10142718_ec","basball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",1485,100,"Recall2"
"w10153807_MLP","baseball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",4142,76,"Recall2"
"w10157774HB","baseball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",3510,45,"Recall2"
"w10164530_bam","","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",109,NA,"Recall2"
"W10172829OA","baseball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",1910,40,"Recall2"
"w10172909kbk","","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",1021,67,"Recall2"
"W10174596_jw","baseball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",5158,80,"Recall2"
"w985404_djb","baseball","BASEBALL",2,"JOL","LEAGUE","Study2","F","Study Phase2",2092,89,"Recall2"
"10111256JA","","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",803,NA,"Recall2"
"w10042447_keo","work","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",1735,12,"Recall2"
"w10129023_aft","sign","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",4058,5,"Recall2"
"w10132704","toil","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",2448,40,"Recall2"
"w10139977_abt","","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",2748,0,"Recall2"
"w10140071lj","","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",853,22,"Recall2"
"w10140542KB","agreement","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",2154,40,"Recall2"
"w10142718_ec","house","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",1072,10,"Recall2"
"w10153807_MLP","toil","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",3984,11,"Recall2"
"w10157774HB","house","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",3008,10,"Recall2"
"w10164530_bam","f","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",82,NA,"Recall2"
"W10172829OA","","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",2015,10,"Recall2"
"w10172909kbk","","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",1333,54,"Recall2"
"W10174596_jw","house","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",2327,3,"Recall2"
"w985404_djb","contract","TOIL",2,"JOL","LEASE","Study2","U","Study Phase2",2463,45,"Recall2"
"10111256JA","","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",2149,30,"Recall2"
"w10042447_keo","wall","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",2415,12,"Recall2"
"w10129023_aft","children","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",5454,50,"Recall2"
"w10132704","children","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",3563,30,"Recall2"
"w10139977_abt","","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",5839,0,"Recall2"
"w10140071lj","","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",554,22,"Recall2"
"w10140542KB","glass","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",1927,0,"Recall2"
"w10142718_ec","child","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",1917,0,"Recall2"
"w10153807_MLP","children","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",4454,69,"Recall2"
"w10157774HB","window","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",1710,45,"Recall2"
"w10164530_bam","","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",114,67,"Recall2"
"W10172829OA","children","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",4279,30,"Recall2"
"w10172909kbk","","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",905,56,"Recall2"
"W10174596_jw","children","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",2332,6,"Recall2"
"w985404_djb","glaze","CHILDREN",2,"JOL","MIRROR","Study2","U","Study Phase2",2176,89,"Recall2"
"10111256JA","","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",4976,20,"Recall2"
"w10042447_keo","lawyer","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",2509,20,"Recall2"
"w10129023_aft","lawyer","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",1922,25,"Recall2"
"w10132704","lawyer","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",2083,70,"Recall2"
"w10139977_abt","lawyer","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",2940,5,"Recall2"
"w10140071lj","care","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",538,22,"Recall2"
"w10140542KB","doctor","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",3036,30,"Recall2"
"w10142718_ec","lawyer","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",2026,0,"Recall2"
"w10153807_MLP","lawyer","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",3746,34,"Recall2"
"w10157774HB","lawyer","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",2529,44,"Recall2"
"w10164530_bam","","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",105,NA,"Recall2"
"W10172829OA","lawyer","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",3146,30,"Recall2"
"w10172909kbk","","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",1691,76,"Recall2"
"W10174596_jw","lawyer","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",2752,5,"Recall2"
"w985404_djb","lawyer","LAWYER",2,"JOL","NURSE","Study2","M","Study Phase2",3458,88,"Recall2"
"10111256JA","hot","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",2182,30,"Recall2"
"w10042447_keo","bake","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",3004,10,"Recall2"
"w10129023_aft","basket","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",2862,50,"Recall2"
"w10132704","","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",2030,20,"Recall2"
"w10139977_abt","heat","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",5189,35,"Recall2"
"w10140071lj","hot","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",559,22,"Recall2"
"w10140542KB","Toast","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",1929,0,"Recall2"
"w10142718_ec","hot","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",2633,50,"Recall2"
"w10153807_MLP","basket","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",8630,56,"Recall2"
"w10157774HB","light","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",2360,30,"Recall2"
"w10164530_bam","f","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",105,NA,"Recall2"
"W10172829OA","box","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",5054,20,"Recall2"
"w10172909kbk","","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",1267,45,"Recall2"
"W10174596_jw","basket","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",9621,23,"Recall2"
"w985404_djb","basket","BASKET",2,"JOL","OVEN","Study2","M","Study Phase2",2286,78,"Recall2"
"10111256JA","collar","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",4087,20,"Recall2"
"w10042447_keo","collar","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",2331,10,"Recall2"
"w10129023_aft","collar","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",4091,75,"Recall2"
"w10132704","","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",2777,50,"Recall2"
"w10139977_abt","collar","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",6339,35,"Recall2"
"w10140071lj","y","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",584,22,"Recall2"
"w10140542KB","shirt","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",1934,0,"Recall2"
"w10142718_ec","collar","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",3582,20,"Recall2"
"w10153807_MLP","","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",4565,98,"Recall2"
"w10157774HB","collar","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",2546,20,"Recall2"
"w10164530_bam","f","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",140,6,"Recall2"
"W10172829OA","","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",5600,10,"Recall2"
"w10172909kbk","","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",3680,0,"Recall2"
"W10174596_jw","collar","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",5465,55,"Recall2"
"w985404_djb","suit","COLLAR",2,"JOL","PANTS","Study2","M","Study Phase2",4789,65,"Recall2"
"10111256JA","","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",2373,10,"Recall2"
"w10042447_keo","cup","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",2784,30,"Recall2"
"w10129023_aft","up","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",3652,25,"Recall2"
"w10132704","clutter","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",3446,40,"Recall2"
"w10139977_abt","pull","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",5372,5,"Recall2"
"w10140071lj","","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",1471,20,"Recall2"
"w10140542KB","pull","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",2593,30,"Recall2"
"w10142718_ec","pull","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",2024,0,"Recall2"
"w10153807_MLP","","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",3449,69,"Recall2"
"w10157774HB","pop","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",2581,23,"Recall2"
"w10164530_bam","f","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",106,6,"Recall2"
"W10172829OA","","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",2911,10,"Recall2"
"w10172909kbk","","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",5650,34,"Recall2"
"W10174596_jw","","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",3296,60,"Recall2"
"w985404_djb","shove","CLUTTER",2,"JOL","PUSH","Study2","U","Study Phase2",2594,89,"Recall2"
"10111256JA","leaves","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",3097,40,"Recall2"
"w10042447_keo","shovel","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",1982,NA,"Recall2"
"w10129023_aft","seeds","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",2337,35,"Recall2"
"w10132704","","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",2011,40,"Recall2"
"w10139977_abt","seeds","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",9753,30,"Recall2"
"w10140071lj","","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",846,2,"Recall2"
"w10140542KB","seed","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",3079,50,"Recall2"
"w10142718_ec","leaves","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",2152,10,"Recall2"
"w10153807_MLP","","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",3011,97,"Recall2"
"w10157774HB","tree","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",2739,23,"Recall2"
"w10164530_bam","","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",154,5,"Recall2"
"W10172829OA","","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",1356,10,"Recall2"
"w10172909kbk","","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",3014,45,"Recall2"
"W10174596_jw","","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",3663,1,"Recall2"
"w985404_djb","seed","SEED",2,"JOL","RAKE","Study2","M","Study Phase2",2643,7,"Recall2"
"10111256JA","","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",3435,60,"Recall2"
"w10042447_keo","sharp","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",1354,5,"Recall2"
"w10129023_aft","muscle","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",2586,50,"Recall2"
"w10132704","muscle","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",2020,48,"Recall2"
"w10139977_abt","fire","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",4157,10,"Recall2"
"w10140071lj","","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",513,22,"Recall2"
"w10140542KB","shave","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",2606,70,"Recall2"
"w10142718_ec","cut","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",2638,45,"Recall2"
"w10153807_MLP","","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",4627,23,"Recall2"
"w10157774HB","blade","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",3110,10,"Recall2"
"w10164530_bam","f","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",87,NA,"Recall2"
"W10172829OA","muscle","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",2270,10,"Recall2"
"w10172909kbk","","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",2289,32,"Recall2"
"W10174596_jw","muscle","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",2210,9,"Recall2"
"w985404_djb","sharp","MUSCLE",2,"JOL","RAZOR","Study2","M","Study Phase2",2543,100,"Recall2"
"10111256JA","show","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",3647,50,"Recall2"
"w10042447_keo","family","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",3372,34,"Recall2"
"w10129023_aft","island","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",3778,96,"Recall2"
"w10132704","island","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",1852,40,"Recall2"
"w10139977_abt","island","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",2785,50,"Recall2"
"w10140071lj","","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",494,22,"Recall2"
"w10140542KB","island","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",1738,50,"Recall2"
"w10142718_ec","show","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",3850,10,"Recall2"
"w10153807_MLP","","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",4135,72,"Recall2"
"w10157774HB","agent","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",3338,12,"Recall2"
"w10164530_bam","","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",76,NA,"Recall2"
"W10172829OA","","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",4435,20,"Recall2"
"w10172909kbk","","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",2544,70,"Recall2"
"W10174596_jw","island","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",2637,8,"Recall2"
"w985404_djb","soft","ISLAND",2,"JOL","REALITY","Study2","M","Study Phase2",3033,45,"Recall2"
"10111256JA","","STOP",2,"JOL","SCHOOL","Study2","M","Study Phase2",2076,80,"Recall2"
"w10042447_keo","","STOP",2,"JOL","SCHOOL","Study2","M","Study Phase2",2674,10,"Recall2"
"w10129023_aft","work","STOP",2,"JOL","SCHOOL","Study2","M","Study Phase2",2592,95,"Recall2"
"w10132704","","STOP",2,"JOL","SCHOOL","Study2","M","Study Phase2",1813,60,"Recall2"
"w10139977_abt","stop","STOP",2,"JOL","SCHOOL","Study2","M","Study Phase2",3535,25,"Recall2"
"w10140071lj","","STOP",2,"JOL","SCHOOL","Study2","M","Study Phase2",558,22,"Recall2"
"w10140542KB","stop","STOP",2,"JOL","SCHOOL","Study2","M","Study Phase2",2867,70,"Recall2"
"w10142718_ec","zone","STOP",2,"JOL","SCHOOL","Study2","M","Study Phase2",16860,0,"Recall2"
"w10153807_MLP","stop","STOP",2,"JOL","SCHOOL","Study2","M","Study Phase2",5142,48,"Recall2"
"w10157774HB","stop","STOP",2,"JOL","SCHOOL","Study2","M","Study Phase2",2304,50,"Recall2"
"w10164530_bam","","STOP",2,"JOL","SCHOOL","Study2","M","Study Phase2",105,NA,"Recall2"
