"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Response.JOL","Procedure.Shuffle.1","source"
"M20338998SM","weave","weave",2,"JOL","oven","Study2","M","Study Phase2",5603,40,"Recall2","MSU"
"M20339166AP","stove ","weave",2,"JOL","oven","Study2","M","Study Phase2",5828,10,"Recall2","MSU"
"M20346505_PC","dry","weave",2,"JOL","oven","Study2","M","Study Phase2",3163,22,"Recall2","MSU"
"M20348221MH","mittens","weave",2,"JOL","oven","Study2","M","Study Phase2",2708,70,"Recall2","MSU"
"M20350230JMY","mitt","weave",2,"JOL","oven","Study2","M","Study Phase2",2513,3,"Recall2","MSU"
"M20301852CE","dog","dog",2,"JOL","pants","Study2","M","Study Phase2",4907,60,"Recall2","MSU"
"M20324226_AG","legs","dog",2,"JOL","pants","Study2","M","Study Phase2",1199,98,"Recall2","MSU"
"M20338519CB","root","dog",2,"JOL","pants","Study2","M","Study Phase2",2899,35,"Recall2","MSU"
"M20338998SM","dog","dog",2,"JOL","pants","Study2","M","Study Phase2",4301,60,"Recall2","MSU"
"M20339166AP","dog","dog",2,"JOL","pants","Study2","M","Study Phase2",6296,20,"Recall2","MSU"
"M20346505_PC","blue","dog",2,"JOL","pants","Study2","M","Study Phase2",2260,10,"Recall2","MSU"
"M20348221MH","","dog",2,"JOL","pants","Study2","M","Study Phase2",3516,40,"Recall2","MSU"
"M20350230JMY","","dog",2,"JOL","pants","Study2","M","Study Phase2",3679,10,"Recall2","MSU"
"M20301852CE","","clutter",2,"JOL","push","Study2","U","Study Phase2",3536,0,"Recall2","MSU"
"M20324226_AG","pull","clutter",2,"JOL","push","Study2","U","Study Phase2",2645,80,"Recall2","MSU"
"M20338519CB","pull","clutter",2,"JOL","push","Study2","U","Study Phase2",3103,53,"Recall2","MSU"
"M20338998SM","","clutter",2,"JOL","push","Study2","U","Study Phase2",7664,80,"Recall2","MSU"
"M20339166AP","clutter","clutter",2,"JOL","push","Study2","U","Study Phase2",6779,50,"Recall2","MSU"
"M20346505_PC","shove","clutter",2,"JOL","push","Study2","U","Study Phase2",5268,10,"Recall2","MSU"
"M20348221MH","pull","clutter",2,"JOL","push","Study2","U","Study Phase2",3020,90,"Recall2","MSU"
"M20350230JMY","clutter","clutter",2,"JOL","push","Study2","U","Study Phase2",3811,33,"Recall2","MSU"
"M20301852CE","plant","plant",2,"JOL","rake","Study2","M","Study Phase2",3047,60,"Recall2","MSU"
"M20324226_AG","plant","plant",2,"JOL","rake","Study2","M","Study Phase2",2571,70,"Recall2","MSU"
"M20338519CB","rick","plant",2,"JOL","rake","Study2","M","Study Phase2",3291,79,"Recall2","MSU"
"M20338998SM","plants","plant",2,"JOL","rake","Study2","M","Study Phase2",3459,70,"Recall2","MSU"
"M20339166AP","plant","plant",2,"JOL","rake","Study2","M","Study Phase2",7722,10,"Recall2","MSU"
"M20346505_PC","orange","plant",2,"JOL","rake","Study2","M","Study Phase2",4844,10,"Recall2","MSU"
"M20348221MH","leaves","plant",2,"JOL","rake","Study2","M","Study Phase2",1341,NA,"Recall2","MSU"
"M20350230JMY","grass","plant",2,"JOL","rake","Study2","M","Study Phase2",3711,44,"Recall2","MSU"
"M20301852CE","arm","arm",2,"JOL","razor","Study2","M","Study Phase2",12484,50,"Recall2","MSU"
"M20324226_AG","sharp","arm",2,"JOL","razor","Study2","M","Study Phase2",3448,76,"Recall2","MSU"
"M20338519CB","blade","arm",2,"JOL","razor","Study2","M","Study Phase2",2638,46,"Recall2","MSU"
"M20338998SM","arm","arm",2,"JOL","razor","Study2","M","Study Phase2",6339,60,"Recall2","MSU"
"M20339166AP","arm","arm",2,"JOL","razor","Study2","M","Study Phase2",4982,50,"Recall2","MSU"
"M20346505_PC","leg","arm",2,"JOL","razor","Study2","M","Study Phase2",3321,1,"Recall2","MSU"
"M20348221MH","arm","arm",2,"JOL","razor","Study2","M","Study Phase2",2513,40,"Recall2","MSU"
"M20350230JMY","burn","arm",2,"JOL","razor","Study2","M","Study Phase2",3369,22,"Recall2","MSU"
"M20301852CE","","water",2,"JOL","reality","Study2","M","Study Phase2",4203,0,"Recall2","MSU"
"M20324226_AG","waer","water",2,"JOL","reality","Study2","M","Study Phase2",3058,60,"Recall2","MSU"
"M20338519CB","check","water",2,"JOL","reality","Study2","M","Study Phase2",3341,0,"Recall2","MSU"
"M20338998SM","water","water",2,"JOL","reality","Study2","M","Study Phase2",4177,10,"Recall2","MSU"
"M20339166AP","house","water",2,"JOL","reality","Study2","M","Study Phase2",5520,10,"Recall2","MSU"
"M20346505_PC","show","water",2,"JOL","reality","Study2","M","Study Phase2",5366,0,"Recall2","MSU"
"M20348221MH","sad","water",2,"JOL","reality","Study2","M","Study Phase2",2594,40,"Recall2","MSU"
"M20350230JMY","","water",2,"JOL","reality","Study2","M","Study Phase2",5291,32,"Recall2","MSU"
"M20301852CE","sign","sign",2,"JOL","school","Study2","M","Study Phase2",6125,40,"Recall2","MSU"
"M20324226_AG","","sign",2,"JOL","school","Study2","M","Study Phase2",2526,60,"Recall2","MSU"
"M20338519CB","summer","sign",2,"JOL","school","Study2","M","Study Phase2",2610,84,"Recall2","MSU"
"M20338998SM","sign","sign",2,"JOL","school","Study2","M","Study Phase2",3829,30,"Recall2","MSU"
"M20339166AP","teacher ","sign",2,"JOL","school","Study2","M","Study Phase2",10339,50,"Recall2","MSU"
"M20346505_PC","zone","sign",2,"JOL","school","Study2","M","Study Phase2",2539,55,"Recall2","MSU"
"M20348221MH","bus","sign",2,"JOL","school","Study2","M","Study Phase2",2378,50,"Recall2","MSU"
"M20350230JMY","sign","sign",2,"JOL","school","Study2","M","Study Phase2",3351,78,"Recall2","MSU"
"M20301852CE","","hide",2,"JOL","sick","Study2","U","Study Phase2",6481,30,"Recall2","MSU"
"M20324226_AG","","hide",2,"JOL","sick","Study2","U","Study Phase2",3819,70,"Recall2","MSU"
"M20338519CB","heal","hide",2,"JOL","sick","Study2","U","Study Phase2",3717,29,"Recall2","MSU"
"M20338998SM","","hide",2,"JOL","sick","Study2","U","Study Phase2",7589,70,"Recall2","MSU"
"M20339166AP","hide","hide",2,"JOL","sick","Study2","U","Study Phase2",9645,50,"Recall2","MSU"
"M20346505_PC","sleep","hide",2,"JOL","sick","Study2","U","Study Phase2",3912,1,"Recall2","MSU"
"M20348221MH","nurse","hide",2,"JOL","sick","Study2","U","Study Phase2",3190,10,"Recall2","MSU"
"M20350230JMY","hide","hide",2,"JOL","sick","Study2","U","Study Phase2",4308,22,"Recall2","MSU"
"M20301852CE","clean","thirst",2,"JOL","soap","Study2","M","Study Phase2",2895,2,"Recall2","MSU"
"M20324226_AG","","thirst",2,"JOL","soap","Study2","M","Study Phase2",1638,70,"Recall2","MSU"
"M20338519CB","bar","thirst",2,"JOL","soap","Study2","M","Study Phase2",2947,57,"Recall2","MSU"
"M20338998SM","","thirst",2,"JOL","soap","Study2","M","Study Phase2",5768,0,"Recall2","MSU"
"M20339166AP","water ","thirst",2,"JOL","soap","Study2","M","Study Phase2",8247,20,"Recall2","MSU"
"M20346505_PC","thirsty","thirst",2,"JOL","soap","Study2","M","Study Phase2",3705,32,"Recall2","MSU"
"M20348221MH","taste","thirst",2,"JOL","soap","Study2","M","Study Phase2",4344,21,"Recall2","MSU"
"M20350230JMY","clean","thirst",2,"JOL","soap","Study2","M","Study Phase2",6360,24,"Recall2","MSU"
"M20301852CE","","accident",2,"JOL","strong","Study2","U","Study Phase2",2464,20,"Recall2","MSU"
"M20324226_AG","","accident",2,"JOL","strong","Study2","U","Study Phase2",6186,70,"Recall2","MSU"
"M20338519CB","weak","accident",2,"JOL","strong","Study2","U","Study Phase2",3049,34,"Recall2","MSU"
"M20338998SM","","accident",2,"JOL","strong","Study2","U","Study Phase2",6031,80,"Recall2","MSU"
"M20339166AP","leg ","accident",2,"JOL","strong","Study2","U","Study Phase2",6389,30,"Recall2","MSU"
"M20346505_PC","muscle","accident",2,"JOL","strong","Study2","U","Study Phase2",2629,0,"Recall2","MSU"
"M20348221MH","weak","accident",2,"JOL","strong","Study2","U","Study Phase2",3215,30,"Recall2","MSU"
"M20350230JMY","","accident",2,"JOL","strong","Study2","U","Study Phase2",3676,11,"Recall2","MSU"
"M20301852CE","","riddle",2,"JOL","sugar","Study2","U","Study Phase2",2174,0,"Recall2","MSU"
"M20324226_AG","fre","riddle",2,"JOL","sugar","Study2","U","Study Phase2",1121,80,"Recall2","MSU"
"M20338519CB","salt","riddle",2,"JOL","sugar","Study2","U","Study Phase2",3837,65,"Recall2","MSU"
"M20338998SM","fest","riddle",2,"JOL","sugar","Study2","U","Study Phase2",4059,40,"Recall2","MSU"
"M20339166AP","riddle","riddle",2,"JOL","sugar","Study2","U","Study Phase2",5081,30,"Recall2","MSU"
"M20346505_PC","spice","riddle",2,"JOL","sugar","Study2","U","Study Phase2",4381,44,"Recall2","MSU"
"M20348221MH","rush","riddle",2,"JOL","sugar","Study2","U","Study Phase2",2100,0,"Recall2","MSU"
"M20350230JMY","plum","riddle",2,"JOL","sugar","Study2","U","Study Phase2",3719,43,"Recall2","MSU"
"M20301852CE","white","white",2,"JOL","summer","Study2","M","Study Phase2",2312,0,"Recall2","MSU"
"M20324226_AG","","white",2,"JOL","summer","Study2","M","Study Phase2",4610,80,"Recall2","MSU"
"M20338519CB","spring","white",2,"JOL","summer","Study2","M","Study Phase2",3022,73,"Recall2","MSU"
"M20338998SM","white","white",2,"JOL","summer","Study2","M","Study Phase2",4591,10,"Recall2","MSU"
"M20339166AP","white ","white",2,"JOL","summer","Study2","M","Study Phase2",9031,15,"Recall2","MSU"
"M20346505_PC","white","white",2,"JOL","summer","Study2","M","Study Phase2",1846,0,"Recall2","MSU"
"M20348221MH","heat","white",2,"JOL","summer","Study2","M","Study Phase2",5547,90,"Recall2","MSU"
"M20350230JMY","time","white",2,"JOL","summer","Study2","M","Study Phase2",2701,43,"Recall2","MSU"
"M20301852CE","","man",2,"JOL","trap","Study2","M","Study Phase2",5622,20,"Recall2","MSU"
"M20324226_AG","","man",2,"JOL","trap","Study2","M","Study Phase2",1468,68,"Recall2","MSU"
"M20338519CB","trip","man",2,"JOL","trap","Study2","M","Study Phase2",3007,6,"Recall2","MSU"
"M20338998SM","men","man",2,"JOL","trap","Study2","M","Study Phase2",4839,30,"Recall2","MSU"
"M20339166AP","man","man",2,"JOL","trap","Study2","M","Study Phase2",9396,30,"Recall2","MSU"
"M20346505_PC","cut","man",2,"JOL","trap","Study2","M","Study Phase2",2177,0,"Recall2","MSU"
"M20348221MH","mouse","man",2,"JOL","trap","Study2","M","Study Phase2",2856,50,"Recall2","MSU"
"M20350230JMY","","man",2,"JOL","trap","Study2","M","Study Phase2",2385,21,"Recall2","MSU"
"M20301852CE","top","top",2,"JOL","valley","Study2","M","Study Phase2",4349,60,"Recall2","MSU"
"M20324226_AG","top","top",2,"JOL","valley","Study2","M","Study Phase2",4306,70,"Recall2","MSU"
"M20338519CB","coner","top",2,"JOL","valley","Study2","M","Study Phase2",4640,24,"Recall2","MSU"
"M20338998SM","","top",2,"JOL","valley","Study2","M","Study Phase2",3819,20,"Recall2","MSU"
"M20339166AP","top","top",2,"JOL","valley","Study2","M","Study Phase2",11550,30,"Recall2","MSU"
"M20346505_PC","top","top",2,"JOL","valley","Study2","M","Study Phase2",2118,0,"Recall2","MSU"
"M20348221MH","mountian","top",2,"JOL","valley","Study2","M","Study Phase2",3240,40,"Recall2","MSU"
"M20350230JMY","top","top",2,"JOL","valley","Study2","M","Study Phase2",4671,43,"Recall2","MSU"
"M20301852CE","bug","bug",2,"JOL","wasp","Study2","F","Study Phase2",2374,80,"Recall2","MSU"
"M20324226_AG","sting","bug",2,"JOL","wasp","Study2","F","Study Phase2",2631,70,"Recall2","MSU"
"M20338519CB","sting","bug",2,"JOL","wasp","Study2","F","Study Phase2",4181,12,"Recall2","MSU"
"M20338998SM","","bug",2,"JOL","wasp","Study2","F","Study Phase2",2931,60,"Recall2","MSU"
"M20339166AP","sting ","bug",2,"JOL","wasp","Study2","F","Study Phase2",5010,60,"Recall2","MSU"
"M20346505_PC","insect","bug",2,"JOL","wasp","Study2","F","Study Phase2",5489,90,"Recall2","MSU"
"M20348221MH","sting","bug",2,"JOL","wasp","Study2","F","Study Phase2",1962,100,"Recall2","MSU"
"M20350230JMY","string","bug",2,"JOL","wasp","Study2","F","Study Phase2",4516,32,"Recall2","MSU"
"M20301852CE","handle","handle",2,"JOL","window","Study2","M","Study Phase2",2628,20,"Recall2","MSU"
"M20324226_AG","glas","handle",2,"JOL","window","Study2","M","Study Phase2",3628,70,"Recall2","MSU"
"M20338519CB","door","handle",2,"JOL","window","Study2","M","Study Phase2",2753,8,"Recall2","MSU"
"M20338998SM","handle","handle",2,"JOL","window","Study2","M","Study Phase2",5363,30,"Recall2","MSU"
"M20339166AP","handle","handle",2,"JOL","window","Study2","M","Study Phase2",8120,10,"Recall2","MSU"
"M20346505_PC","handle","handle",2,"JOL","window","Study2","M","Study Phase2",3814,10,"Recall2","MSU"
"M20348221MH","handle","handle",2,"JOL","window","Study2","M","Study Phase2",2856,40,"Recall2","MSU"
"M20350230JMY","pull","handle",2,"JOL","window","Study2","M","Study Phase2",5972,10,"Recall2","MSU"
"M20265221SL","","wolf",4,"JOL","art","Study2","U","Study Phase",929,54,"Recall1","MSU"
"M20278328_MD","brush","wolf",4,"JOL","art","Study2","U","Study Phase",1486,34,"Recall1","MSU"
"M20297698AL","","wolf",4,"JOL","art","Study2","U","Study Phase",1769,0,"Recall1","MSU"
"M20298373","","wolf",4,"JOL","art","Study2","U","Study Phase",3198,0,"Recall1","MSU"
"M20302978_ch","","wolf",4,"JOL","art","Study2","U","Study Phase",1233,0,"Recall1","MSU"
"M20316499_kpf","paint","wolf",4,"JOL","art","Study2","U","Study Phase",3042,20,"Recall1","MSU"
"M20316755ADF","","wolf",4,"JOL","art","Study2","U","Study Phase",1624,0,"Recall1","MSU"
"M20331128S.W","wolf","wolf",4,"JOL","art","Study2","U","Study Phase",111416,50,"Recall1","MSU"
"M20338323_cls","wolf","wolf",4,"JOL","art","Study2","U","Study Phase",2413,100,"Recall1","MSU"
"M20348292_LMK","wolf","wolf",4,"JOL","art","Study2","U","Study Phase",7483,43,"Recall1","MSU"
"M20265221SL","bronze","bronze",4,"JOL","artery","Study2","U","Study Phase",3007,1,"Recall1","MSU"
"M20278328_MD","heart","bronze",4,"JOL","artery","Study2","U","Study Phase",1148,0,"Recall1","MSU"
"M20297698AL","vein","bronze",4,"JOL","artery","Study2","U","Study Phase",2090,0,"Recall1","MSU"
"M20298373","","bronze",4,"JOL","artery","Study2","U","Study Phase",2123,0,"Recall1","MSU"
"M20302978_ch","bronze","bronze",4,"JOL","artery","Study2","U","Study Phase",2962,0,"Recall1","MSU"
"M20316499_kpf","fish","bronze",4,"JOL","artery","Study2","U","Study Phase",2706,2,"Recall1","MSU"
"M20316755ADF","dietary","bronze",4,"JOL","artery","Study2","U","Study Phase",2651,0,"Recall1","MSU"
"M20331128S.W","","bronze",4,"JOL","artery","Study2","U","Study Phase",5236,0,"Recall1","MSU"
"M20338323_cls","","bronze",4,"JOL","artery","Study2","U","Study Phase",1918,50,"Recall1","MSU"
"M20348292_LMK","dietary","bronze",4,"JOL","artery","Study2","U","Study Phase",4126,86,"Recall1","MSU"
"M20265221SL","clothes","clothes",4,"JOL","attire","Study2","F","Study Phase",4852,89,"Recall1","MSU"
"M20278328_MD","","clothes",4,"JOL","attire","Study2","F","Study Phase",1417,78,"Recall1","MSU"
"M20297698AL","","clothes",4,"JOL","attire","Study2","F","Study Phase",72199,0,"Recall1","MSU"
"M20298373","","clothes",4,"JOL","attire","Study2","F","Study Phase",995,NA,"Recall1","MSU"
"M20302978_ch","","clothes",4,"JOL","attire","Study2","F","Study Phase",3520,90,"Recall1","MSU"
"M20316499_kpf","clothes","clothes",4,"JOL","attire","Study2","F","Study Phase",4578,100,"Recall1","MSU"
"M20316755ADF","clothing","clothes",4,"JOL","attire","Study2","F","Study Phase",2378,100,"Recall1","MSU"
"M20331128S.W","clothes","clothes",4,"JOL","attire","Study2","F","Study Phase",5754,90,"Recall1","MSU"
"M20338323_cls","clothes","clothes",4,"JOL","attire","Study2","F","Study Phase",1546,100,"Recall1","MSU"
"M20348292_LMK","cloth","clothes",4,"JOL","attire","Study2","F","Study Phase",3894,67,"Recall1","MSU"
"M20265221SL","","horn",4,"JOL","bench","Study2","U","Study Phase",1987,5,"Recall1","MSU"
"M20278328_MD","","horn",4,"JOL","bench","Study2","U","Study Phase",1300,67,"Recall1","MSU"
"M20297698AL","","horn",4,"JOL","bench","Study2","U","Study Phase",3497,0,"Recall1","MSU"
"M20298373","","horn",4,"JOL","bench","Study2","U","Study Phase",2250,0,"Recall1","MSU"
"M20302978_ch","","horn",4,"JOL","bench","Study2","U","Study Phase",1784,0,"Recall1","MSU"
"M20316499_kpf","seat","horn",4,"JOL","bench","Study2","U","Study Phase",2730,45,"Recall1","MSU"
"M20316755ADF","","horn",4,"JOL","bench","Study2","U","Study Phase",4354,0,"Recall1","MSU"
"M20331128S.W","idk","horn",4,"JOL","bench","Study2","U","Study Phase",10220,20,"Recall1","MSU"
"M20338323_cls","","horn",4,"JOL","bench","Study2","U","Study Phase",2018,25,"Recall1","MSU"
"M20348292_LMK","","horn",4,"JOL","bench","Study2","U","Study Phase",9976,43,"Recall1","MSU"
"M20265221SL","fire","fire",4,"JOL","blaze","Study2","F","Study Phase",4083,90,"Recall1","MSU"
"M20278328_MD","fire","fire",4,"JOL","blaze","Study2","F","Study Phase",2331,0,"Recall1","MSU"
"M20297698AL","","fire",4,"JOL","blaze","Study2","F","Study Phase",3272,0,"Recall1","MSU"
"M20298373","fire","fire",4,"JOL","blaze","Study2","F","Study Phase",2509,0,"Recall1","MSU"
"M20302978_ch","","fire",4,"JOL","blaze","Study2","F","Study Phase",114757,70,"Recall1","MSU"
"M20316499_kpf","fire","fire",4,"JOL","blaze","Study2","F","Study Phase",4677,90,"Recall1","MSU"
"M20316755ADF","fire","fire",4,"JOL","blaze","Study2","F","Study Phase",2210,100,"Recall1","MSU"
"M20331128S.W","fire","fire",4,"JOL","blaze","Study2","F","Study Phase",4096,80,"Recall1","MSU"
"M20338323_cls","fire","fire",4,"JOL","blaze","Study2","F","Study Phase",4001,100,"Recall1","MSU"
"M20348292_LMK","","fire",4,"JOL","blaze","Study2","F","Study Phase",9053,52,"Recall1","MSU"
"M20265221SL","","ounce",4,"JOL","both","Study2","U","Study Phase",4058,2,"Recall1","MSU"
"M20278328_MD","ways","ounce",4,"JOL","both","Study2","U","Study Phase",1240,75,"Recall1","MSU"
"M20297698AL","","ounce",4,"JOL","both","Study2","U","Study Phase",1969,0,"Recall1","MSU"
"M20298373","","ounce",4,"JOL","both","Study2","U","Study Phase",3246,0,"Recall1","MSU"
"M20302978_ch","","ounce",4,"JOL","both","Study2","U","Study Phase",5666,1,"Recall1","MSU"
"M20316499_kpf","neither","ounce",4,"JOL","both","Study2","U","Study Phase",5354,20,"Recall1","MSU"
"M20316755ADF","","ounce",4,"JOL","both","Study2","U","Study Phase",2326,0,"Recall1","MSU"
"M20331128S.W","idk","ounce",4,"JOL","both","Study2","U","Study Phase",11641,30,"Recall1","MSU"
"M20338323_cls","","ounce",4,"JOL","both","Study2","U","Study Phase",2341,20,"Recall1","MSU"
"M20348292_LMK","ounce","ounce",4,"JOL","both","Study2","U","Study Phase",4538,56,"Recall1","MSU"
"M20265221SL","water","water",4,"JOL","bridge","Study2","F","Study Phase",5043,57,"Recall1","MSU"
"M20278328_MD","","water",4,"JOL","bridge","Study2","F","Study Phase",1163,34,"Recall1","MSU"
"M20297698AL","water","water",4,"JOL","bridge","Study2","F","Study Phase",5018,1,"Recall1","MSU"
"M20298373","","water",4,"JOL","bridge","Study2","F","Study Phase",2785,0,"Recall1","MSU"
"M20302978_ch","","water",4,"JOL","bridge","Study2","F","Study Phase",853,0,"Recall1","MSU"
"M20316499_kpf","water","water",4,"JOL","bridge","Study2","F","Study Phase",4714,50,"Recall1","MSU"
"M20316755ADF","water","water",4,"JOL","bridge","Study2","F","Study Phase",2788,80,"Recall1","MSU"
"M20331128S.W","water","water",4,"JOL","bridge","Study2","F","Study Phase",5229,50,"Recall1","MSU"
"M20338323_cls","","water",4,"JOL","bridge","Study2","F","Study Phase",2350,100,"Recall1","MSU"
"M20348292_LMK","water","water",4,"JOL","bridge","Study2","F","Study Phase",9372,29,"Recall1","MSU"
"M20265221SL","plant","plant",4,"JOL","cactus","Study2","F","Study Phase",3063,68,"Recall1","MSU"
"M20278328_MD","needle","plant",4,"JOL","cactus","Study2","F","Study Phase",2229,100,"Recall1","MSU"
"M20297698AL","plant","plant",4,"JOL","cactus","Study2","F","Study Phase",3261,3,"Recall1","MSU"
"M20298373","","plant",4,"JOL","cactus","Study2","F","Study Phase",2376,0,"Recall1","MSU"
"M20302978_ch","plant","plant",4,"JOL","cactus","Study2","F","Study Phase",2458,60,"Recall1","MSU"
"M20316499_kpf","plant","plant",4,"JOL","cactus","Study2","F","Study Phase",2770,90,"Recall1","MSU"
"M20316755ADF","plant","plant",4,"JOL","cactus","Study2","F","Study Phase",3517,98,"Recall1","MSU"
"M20331128S.W","plant","plant",4,"JOL","cactus","Study2","F","Study Phase",4899,60,"Recall1","MSU"
"M20338323_cls","flower","plant",4,"JOL","cactus","Study2","F","Study Phase",1527,100,"Recall1","MSU"
"M20348292_LMK","plant","plant",4,"JOL","cactus","Study2","F","Study Phase",3552,87,"Recall1","MSU"
"M20265221SL","money","leg",4,"JOL","cash","Study2","U","Study Phase",1701,2,"Recall1","MSU"
"M20278328_MD","flow","leg",4,"JOL","cash","Study2","U","Study Phase",1223,354,"Recall1","MSU"
"M20297698AL","","leg",4,"JOL","cash","Study2","U","Study Phase",1647,0,"Recall1","MSU"
"M20298373","","leg",4,"JOL","cash","Study2","U","Study Phase",2057,0,"Recall1","MSU"
"M20302978_ch","","leg",4,"JOL","cash","Study2","U","Study Phase",974,0,"Recall1","MSU"
"M20316499_kpf","money","leg",4,"JOL","cash","Study2","U","Study Phase",2354,20,"Recall1","MSU"
"M20316755ADF","","leg",4,"JOL","cash","Study2","U","Study Phase",2016,0,"Recall1","MSU"
"M20331128S.W","leg","leg",4,"JOL","cash","Study2","U","Study Phase",9382,20,"Recall1","MSU"
"M20338323_cls","","leg",4,"JOL","cash","Study2","U","Study Phase",2671,20,"Recall1","MSU"
"M20348292_LMK","money","leg",4,"JOL","cash","Study2","U","Study Phase",13543,33,"Recall1","MSU"
"M20265221SL","red","red",4,"JOL","cherry","Study2","F","Study Phase",5037,70,"Recall1","MSU"
"M20278328_MD","","red",4,"JOL","cherry","Study2","F","Study Phase",1817,35,"Recall1","MSU"
"M20297698AL","red","red",4,"JOL","cherry","Study2","F","Study Phase",1574,0,"Recall1","MSU"
"M20298373","red","red",4,"JOL","cherry","Study2","F","Study Phase",3015,5,"Recall1","MSU"
"M20302978_ch","red","red",4,"JOL","cherry","Study2","F","Study Phase",1929,90,"Recall1","MSU"
"M20316499_kpf","red","red",4,"JOL","cherry","Study2","F","Study Phase",2441,100,"Recall1","MSU"
"M20316755ADF","red","red",4,"JOL","cherry","Study2","F","Study Phase",2353,100,"Recall1","MSU"
"M20331128S.W","red","red",4,"JOL","cherry","Study2","F","Study Phase",2836,90,"Recall1","MSU"
"M20338323_cls","red","red",4,"JOL","cherry","Study2","F","Study Phase",2069,100,"Recall1","MSU"
"M20348292_LMK","red","red",4,"JOL","cherry","Study2","F","Study Phase",3917,77,"Recall1","MSU"
"M20265221SL","frozen","cold",4,"JOL","chill","Study2","F","Study Phase",1664,53,"Recall1","MSU"
"M20278328_MD","","cold",4,"JOL","chill","Study2","F","Study Phase",1410,23,"Recall1","MSU"
"M20297698AL","freeze","cold",4,"JOL","chill","Study2","F","Study Phase",4031,2,"Recall1","MSU"
"M20298373","frozen","cold",4,"JOL","chill","Study2","F","Study Phase",5771,5,"Recall1","MSU"
"M20302978_ch","cold","cold",4,"JOL","chill","Study2","F","Study Phase",7651,90,"Recall1","MSU"
"M20316499_kpf","cool","cold",4,"JOL","chill","Study2","F","Study Phase",2511,100,"Recall1","MSU"
"M20316755ADF","cold","cold",4,"JOL","chill","Study2","F","Study Phase",3060,100,"Recall1","MSU"
"M20331128S.W","cold","cold",4,"JOL","chill","Study2","F","Study Phase",4712,100,"Recall1","MSU"
"M20338323_cls","","cold",4,"JOL","chill","Study2","F","Study Phase",2105,100,"Recall1","MSU"
"M20348292_LMK","cold","cold",4,"JOL","chill","Study2","F","Study Phase",7603,78,"Recall1","MSU"
"M20265221SL","","hammer",4,"JOL","chisel","Study2","F","Study Phase",1848,24,"Recall1","MSU"
"M20278328_MD","","hammer",4,"JOL","chisel","Study2","F","Study Phase",1951,65,"Recall1","MSU"
"M20297698AL","","hammer",4,"JOL","chisel","Study2","F","Study Phase",8545,0,"Recall1","MSU"
"M20298373","","hammer",4,"JOL","chisel","Study2","F","Study Phase",2802,0,"Recall1","MSU"
"M20302978_ch","stone","hammer",4,"JOL","chisel","Study2","F","Study Phase",2163,0,"Recall1","MSU"
"M20316499_kpf","wood","hammer",4,"JOL","chisel","Study2","F","Study Phase",2547,2,"Recall1","MSU"
"M20316755ADF","hammer","hammer",4,"JOL","chisel","Study2","F","Study Phase",5266,5,"Recall1","MSU"
"M20331128S.W","hammer","hammer",4,"JOL","chisel","Study2","F","Study Phase",3733,0,"Recall1","MSU"
"M20338323_cls","hammer","hammer",4,"JOL","chisel","Study2","F","Study Phase",3868,50,"Recall1","MSU"
"M20348292_LMK","hammer","hammer",4,"JOL","chisel","Study2","F","Study Phase",4648,56,"Recall1","MSU"
"M20265221SL","cut","cut",4,"JOL","chop","Study2","F","Study Phase",4682,89,"Recall1","MSU"
"M20278328_MD","blocking","cut",4,"JOL","chop","Study2","F","Study Phase",2120,98,"Recall1","MSU"
"M20297698AL","cut","cut",4,"JOL","chop","Study2","F","Study Phase",3292,1,"Recall1","MSU"
"M20298373","","cut",4,"JOL","chop","Study2","F","Study Phase",4101,NA,"Recall1","MSU"
"M20302978_ch","","cut",4,"JOL","chop","Study2","F","Study Phase",2388,100,"Recall1","MSU"
"M20316499_kpf","cut","cut",4,"JOL","chop","Study2","F","Study Phase",3159,100,"Recall1","MSU"
"M20316755ADF","cut","cut",4,"JOL","chop","Study2","F","Study Phase",2504,100,"Recall1","MSU"
"M20331128S.W","cut","cut",4,"JOL","chop","Study2","F","Study Phase",4197,70,"Recall1","MSU"
"M20338323_cls","cut","cut",4,"JOL","chop","Study2","F","Study Phase",1928,100,"Recall1","MSU"
"M20348292_LMK","cut","cut",4,"JOL","chop","Study2","F","Study Phase",4298,88,"Recall1","MSU"
"M20265221SL","business","business",4,"JOL","death","Study2","U","Study Phase",4867,50,"Recall1","MSU"
"M20278328_MD","","business",4,"JOL","death","Study2","U","Study Phase",1289,67,"Recall1","MSU"
"M20297698AL","","business",4,"JOL","death","Study2","U","Study Phase",2312,0,"Recall1","MSU"
"M20298373","","business",4,"JOL","death","Study2","U","Study Phase",4222,0,"Recall1","MSU"
"M20302978_ch","funeral","business",4,"JOL","death","Study2","U","Study Phase",2168,100,"Recall1","MSU"
"M20316499_kpf","cat","business",4,"JOL","death","Study2","U","Study Phase",4347,9,"Recall1","MSU"
"M20316755ADF","business","business",4,"JOL","death","Study2","U","Study Phase",1632,0,"Recall1","MSU"
"M20331128S.W","business","business",4,"JOL","death","Study2","U","Study Phase",3618,80,"Recall1","MSU"
"M20338323_cls","live","business",4,"JOL","death","Study2","U","Study Phase",3414,10,"Recall1","MSU"
