"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20336755_su","sheep","cow",3,"Read","herd","Study2","F","Study Phase",948,"Recall1","MSU"
"M20337017_AU","hear","cow",3,"Read","herd","Study2","F","Study Phase",2073,"Recall1","MSU"
"M20339825PT","cows","cow",3,"Read","herd","Study2","F","Study Phase",1071,"Recall1","MSU"
"M20340215MGW","cow","cow",3,"Read","herd","Study2","F","Study Phase",1285,"Recall1","MSU"
"M20283871","","sting",3,"Read","hornet","Study2","F","Study Phase",333,"Recall1","MSU"
"M20296365_NBG","wasp","sting",3,"Read","hornet","Study2","F","Study Phase",1646,"Recall1","MSU"
"M20319154_ele","sting","sting",3,"Read","hornet","Study2","F","Study Phase",3366,"Recall1","MSU"
"M20321818MN","sting","sting",3,"Read","hornet","Study2","F","Study Phase",2059,"Recall1","MSU"
"M20321883KO","sting","sting",3,"Read","hornet","Study2","F","Study Phase",1804,"Recall1","MSU"
"M20335622WDl","sting","sting",3,"Read","hornet","Study2","F","Study Phase",2215,"Recall1","MSU"
"M20336755_su","bees","sting",3,"Read","hornet","Study2","F","Study Phase",2474,"Recall1","MSU"
"M20337017_AU","top","sting",3,"Read","hornet","Study2","F","Study Phase",1273,"Recall1","MSU"
"M20339825PT","bug","sting",3,"Read","hornet","Study2","F","Study Phase",4340,"Recall1","MSU"
"M20340215MGW","","sting",3,"Read","hornet","Study2","F","Study Phase",21641,"Recall1","MSU"
"M20283871","smell","smell",3,"Read","incense","Study2","F","Study Phase",394,"Recall1","MSU"
"M20296365_NBG","burn","smell",3,"Read","incense","Study2","F","Study Phase",1296,"Recall1","MSU"
"M20319154_ele","smell","smell",3,"Read","incense","Study2","F","Study Phase",2343,"Recall1","MSU"
"M20321818MN","","smell",3,"Read","incense","Study2","F","Study Phase",2934,"Recall1","MSU"
"M20321883KO","smells","smell",3,"Read","incense","Study2","F","Study Phase",2664,"Recall1","MSU"
"M20335622WDl","smell","smell",3,"Read","incense","Study2","F","Study Phase",1870,"Recall1","MSU"
"M20336755_su","","smell",3,"Read","incense","Study2","F","Study Phase",607,"Recall1","MSU"
"M20337017_AU","smell","smell",3,"Read","incense","Study2","F","Study Phase",1757,"Recall1","MSU"
"M20339825PT","cash","smell",3,"Read","incense","Study2","F","Study Phase",1903,"Recall1","MSU"
"M20340215MGW","smell","smell",3,"Read","incense","Study2","F","Study Phase",2386,"Recall1","MSU"
"M20283871","queen","vase",3,"Read","king","Study2","U","Study Phase",669,"Recall1","MSU"
"M20296365_NBG","queen","vase",3,"Read","king","Study2","U","Study Phase",1453,"Recall1","MSU"
"M20319154_ele","","vase",3,"Read","king","Study2","U","Study Phase",2562,"Recall1","MSU"
"M20321818MN","vase","vase",3,"Read","king","Study2","U","Study Phase",2256,"Recall1","MSU"
"M20321883KO","vase","vase",3,"Read","king","Study2","U","Study Phase",3425,"Recall1","MSU"
"M20335622WDl","castle","vase",3,"Read","king","Study2","U","Study Phase",1906,"Recall1","MSU"
"M20336755_su","friend","vase",3,"Read","king","Study2","U","Study Phase",1078,"Recall1","MSU"
"M20337017_AU","queen","vase",3,"Read","king","Study2","U","Study Phase",1263,"Recall1","MSU"
"M20339825PT","thrown","vase",3,"Read","king","Study2","U","Study Phase",3685,"Recall1","MSU"
"M20340215MGW","vase","vase",3,"Read","king","Study2","U","Study Phase",2628,"Recall1","MSU"
"M20283871","","baseball",3,"Read","league","Study2","F","Study Phase",432,"Recall1","MSU"
"M20296365_NBG","baseball","baseball",3,"Read","league","Study2","F","Study Phase",1380,"Recall1","MSU"
"M20319154_ele","baseball","baseball",3,"Read","league","Study2","F","Study Phase",1774,"Recall1","MSU"
"M20321818MN","","baseball",3,"Read","league","Study2","F","Study Phase",1841,"Recall1","MSU"
"M20321883KO","baseball","baseball",3,"Read","league","Study2","F","Study Phase",2064,"Recall1","MSU"
"M20335622WDl","baseball","baseball",3,"Read","league","Study2","F","Study Phase",1859,"Recall1","MSU"
"M20336755_su","","baseball",3,"Read","league","Study2","F","Study Phase",782,"Recall1","MSU"
"M20337017_AU","football","baseball",3,"Read","league","Study2","F","Study Phase",1478,"Recall1","MSU"
"M20339825PT","","baseball",3,"Read","league","Study2","F","Study Phase",1075,"Recall1","MSU"
"M20340215MGW","baseball","baseball",3,"Read","league","Study2","F","Study Phase",2621,"Recall1","MSU"
"M20283871","","toil",3,"Read","lease","Study2","U","Study Phase",1049,"Recall1","MSU"
"M20296365_NBG","lend","toil",3,"Read","lease","Study2","U","Study Phase",4809,"Recall1","MSU"
"M20319154_ele","","toil",3,"Read","lease","Study2","U","Study Phase",2904,"Recall1","MSU"
"M20321818MN","toil","toil",3,"Read","lease","Study2","U","Study Phase",2268,"Recall1","MSU"
"M20321883KO","toil","toil",3,"Read","lease","Study2","U","Study Phase",5531,"Recall1","MSU"
"M20335622WDl","learn","toil",3,"Read","lease","Study2","U","Study Phase",70530,"Recall1","MSU"
"M20336755_su","sad","toil",3,"Read","lease","Study2","U","Study Phase",1106,"Recall1","MSU"
"M20337017_AU","toil","toil",3,"Read","lease","Study2","U","Study Phase",1704,"Recall1","MSU"
"M20339825PT","rent","toil",3,"Read","lease","Study2","U","Study Phase",1313,"Recall1","MSU"
"M20340215MGW","toil","toil",3,"Read","lease","Study2","U","Study Phase",14768,"Recall1","MSU"
"M20283871","weak","children",3,"Read","mirror","Study2","U","Study Phase",692,"Recall1","MSU"
"M20296365_NBG","child","children",3,"Read","mirror","Study2","U","Study Phase",1307,"Recall1","MSU"
"M20319154_ele","children","children",3,"Read","mirror","Study2","U","Study Phase",2375,"Recall1","MSU"
"M20321818MN","children","children",3,"Read","mirror","Study2","U","Study Phase",2210,"Recall1","MSU"
"M20321883KO","children","children",3,"Read","mirror","Study2","U","Study Phase",2218,"Recall1","MSU"
"M20335622WDl","children ","children",3,"Read","mirror","Study2","U","Study Phase",2178,"Recall1","MSU"
"M20336755_su","face","children",3,"Read","mirror","Study2","U","Study Phase",857,"Recall1","MSU"
"M20337017_AU","children","children",3,"Read","mirror","Study2","U","Study Phase",1468,"Recall1","MSU"
"M20339825PT","water","children",3,"Read","mirror","Study2","U","Study Phase",1507,"Recall1","MSU"
"M20340215MGW","children","children",3,"Read","mirror","Study2","U","Study Phase",4403,"Recall1","MSU"
"M20283871","","court",3,"Read","nurse","Study2","M","Study Phase",433,"Recall1","MSU"
"M20296365_NBG","court","court",3,"Read","nurse","Study2","M","Study Phase",2206,"Recall1","MSU"
"M20319154_ele","","court",3,"Read","nurse","Study2","M","Study Phase",2151,"Recall1","MSU"
"M20321818MN","","court",3,"Read","nurse","Study2","M","Study Phase",2618,"Recall1","MSU"
"M20321883KO","court","court",3,"Read","nurse","Study2","M","Study Phase",4499,"Recall1","MSU"
"M20335622WDl","doctor","court",3,"Read","nurse","Study2","M","Study Phase",977,"Recall1","MSU"
"M20336755_su","shift","court",3,"Read","nurse","Study2","M","Study Phase",1213,"Recall1","MSU"
"M20337017_AU","court","court",3,"Read","nurse","Study2","M","Study Phase",1599,"Recall1","MSU"
"M20339825PT","court","court",3,"Read","nurse","Study2","M","Study Phase",4166,"Recall1","MSU"
"M20340215MGW","court","court",3,"Read","nurse","Study2","M","Study Phase",8199,"Recall1","MSU"
"M20283871","","weave",3,"Read","oven","Study2","M","Study Phase",315,"Recall1","MSU"
"M20296365_NBG","weave","weave",3,"Read","oven","Study2","M","Study Phase",1464,"Recall1","MSU"
"M20319154_ele","mitt","weave",3,"Read","oven","Study2","M","Study Phase",2036,"Recall1","MSU"
"M20321818MN","","weave",3,"Read","oven","Study2","M","Study Phase",2400,"Recall1","MSU"
"M20321883KO","weaves","weave",3,"Read","oven","Study2","M","Study Phase",5927,"Recall1","MSU"
"M20335622WDl","heat","weave",3,"Read","oven","Study2","M","Study Phase",1170,"Recall1","MSU"
"M20336755_su","hot","weave",3,"Read","oven","Study2","M","Study Phase",808,"Recall1","MSU"
"M20337017_AU","weave","weave",3,"Read","oven","Study2","M","Study Phase",1702,"Recall1","MSU"
"M20339825PT","hot","weave",3,"Read","oven","Study2","M","Study Phase",1208,"Recall1","MSU"
"M20340215MGW","","weave",3,"Read","oven","Study2","M","Study Phase",10693,"Recall1","MSU"
"M20283871","","dog",3,"Read","pants","Study2","M","Study Phase",348,"Recall1","MSU"
"M20296365_NBG","dog","dog",3,"Read","pants","Study2","M","Study Phase",1462,"Recall1","MSU"
"M20319154_ele","","dog",3,"Read","pants","Study2","M","Study Phase",2677,"Recall1","MSU"
"M20321818MN","","dog",3,"Read","pants","Study2","M","Study Phase",2160,"Recall1","MSU"
"M20321883KO","","dog",3,"Read","pants","Study2","M","Study Phase",2934,"Recall1","MSU"
"M20335622WDl","clothes","dog",3,"Read","pants","Study2","M","Study Phase",980,"Recall1","MSU"
"M20336755_su","leg","dog",3,"Read","pants","Study2","M","Study Phase",1366,"Recall1","MSU"
"M20337017_AU","dog","dog",3,"Read","pants","Study2","M","Study Phase",1346,"Recall1","MSU"
"M20339825PT","dogs","dog",3,"Read","pants","Study2","M","Study Phase",2298,"Recall1","MSU"
"M20340215MGW","dog","dog",3,"Read","pants","Study2","M","Study Phase",6375,"Recall1","MSU"
"M20283871","","clutter",3,"Read","push","Study2","U","Study Phase",592,"Recall1","MSU"
"M20296365_NBG","pull","clutter",3,"Read","push","Study2","U","Study Phase",1527,"Recall1","MSU"
"M20319154_ele","pull","clutter",3,"Read","push","Study2","U","Study Phase",1643,"Recall1","MSU"
"M20321818MN","","clutter",3,"Read","push","Study2","U","Study Phase",2647,"Recall1","MSU"
"M20321883KO","clutter","clutter",3,"Read","push","Study2","U","Study Phase",3143,"Recall1","MSU"
"M20335622WDl","pull","clutter",3,"Read","push","Study2","U","Study Phase",2023,"Recall1","MSU"
"M20336755_su","shove","clutter",3,"Read","push","Study2","U","Study Phase",658,"Recall1","MSU"
"M20337017_AU","pull","clutter",3,"Read","push","Study2","U","Study Phase",1720,"Recall1","MSU"
"M20339825PT","pull","clutter",3,"Read","push","Study2","U","Study Phase",1889,"Recall1","MSU"
"M20340215MGW","clutter","clutter",3,"Read","push","Study2","U","Study Phase",26230,"Recall1","MSU"
"M20283871","","plant",3,"Read","rake","Study2","M","Study Phase",402,"Recall1","MSU"
"M20296365_NBG","tool","plant",3,"Read","rake","Study2","M","Study Phase",1056,"Recall1","MSU"
"M20319154_ele","","plant",3,"Read","rake","Study2","M","Study Phase",1523,"Recall1","MSU"
"M20321818MN","leaves","plant",3,"Read","rake","Study2","M","Study Phase",2255,"Recall1","MSU"
"M20321883KO","plants","plant",3,"Read","rake","Study2","M","Study Phase",2274,"Recall1","MSU"
"M20335622WDl","leaves","plant",3,"Read","rake","Study2","M","Study Phase",942,"Recall1","MSU"
"M20336755_su","","plant",3,"Read","rake","Study2","M","Study Phase",1345,"Recall1","MSU"
"M20337017_AU","rare","plant",3,"Read","rake","Study2","M","Study Phase",2109,"Recall1","MSU"
"M20339825PT","leaves","plant",3,"Read","rake","Study2","M","Study Phase",1416,"Recall1","MSU"
"M20340215MGW","plant","plant",3,"Read","rake","Study2","M","Study Phase",4909,"Recall1","MSU"
"M20283871","","arm",3,"Read","razor","Study2","M","Study Phase",559,"Recall1","MSU"
"M20296365_NBG","arm","arm",3,"Read","razor","Study2","M","Study Phase",1702,"Recall1","MSU"
"M20319154_ele","arm","arm",3,"Read","razor","Study2","M","Study Phase",1571,"Recall1","MSU"
"M20321818MN","arm","arm",3,"Read","razor","Study2","M","Study Phase",2024,"Recall1","MSU"
"M20321883KO","arm","arm",3,"Read","razor","Study2","M","Study Phase",3095,"Recall1","MSU"
"M20335622WDl","blade","arm",3,"Read","razor","Study2","M","Study Phase",2556,"Recall1","MSU"
"M20336755_su","bump","arm",3,"Read","razor","Study2","M","Study Phase",937,"Recall1","MSU"
"M20337017_AU","cutter","arm",3,"Read","razor","Study2","M","Study Phase",1463,"Recall1","MSU"
"M20339825PT","arm","arm",3,"Read","razor","Study2","M","Study Phase",2197,"Recall1","MSU"
"M20340215MGW","blade","arm",3,"Read","razor","Study2","M","Study Phase",3365,"Recall1","MSU"
"M20283871","","water",3,"Read","reality","Study2","M","Study Phase",402,"Recall1","MSU"
"M20296365_NBG","water","water",3,"Read","reality","Study2","M","Study Phase",2097,"Recall1","MSU"
"M20319154_ele","","water",3,"Read","reality","Study2","M","Study Phase",1769,"Recall1","MSU"
"M20321818MN","","water",3,"Read","reality","Study2","M","Study Phase",2538,"Recall1","MSU"
"M20321883KO","water","water",3,"Read","reality","Study2","M","Study Phase",4565,"Recall1","MSU"
"M20335622WDl","water","water",3,"Read","reality","Study2","M","Study Phase",1277,"Recall1","MSU"
"M20336755_su","","water",3,"Read","reality","Study2","M","Study Phase",1127,"Recall1","MSU"
"M20337017_AU","man","water",3,"Read","reality","Study2","M","Study Phase",1550,"Recall1","MSU"
"M20339825PT","fake","water",3,"Read","reality","Study2","M","Study Phase",2292,"Recall1","MSU"
"M20340215MGW","","water",3,"Read","reality","Study2","M","Study Phase",5731,"Recall1","MSU"
"M20283871","","sign",3,"Read","school","Study2","M","Study Phase",497,"Recall1","MSU"
"M20296365_NBG","bus","sign",3,"Read","school","Study2","M","Study Phase",3385,"Recall1","MSU"
"M20319154_ele","","sign",3,"Read","school","Study2","M","Study Phase",1617,"Recall1","MSU"
"M20321818MN","","sign",3,"Read","school","Study2","M","Study Phase",2378,"Recall1","MSU"
"M20321883KO","sign","sign",3,"Read","school","Study2","M","Study Phase",3757,"Recall1","MSU"
"M20335622WDl","learn","sign",3,"Read","school","Study2","M","Study Phase",946,"Recall1","MSU"
"M20336755_su","happy","sign",3,"Read","school","Study2","M","Study Phase",665,"Recall1","MSU"
"M20337017_AU","camp","sign",3,"Read","school","Study2","M","Study Phase",1942,"Recall1","MSU"
"M20339825PT","work","sign",3,"Read","school","Study2","M","Study Phase",1110,"Recall1","MSU"
"M20340215MGW","bus","sign",3,"Read","school","Study2","M","Study Phase",3509,"Recall1","MSU"
"M20283871","","hide",3,"Read","sick","Study2","U","Study Phase",286,"Recall1","MSU"
"M20296365_NBG","hide","hide",3,"Read","sick","Study2","U","Study Phase",1667,"Recall1","MSU"
"M20319154_ele","","hide",3,"Read","sick","Study2","U","Study Phase",2505,"Recall1","MSU"
"M20321818MN","hide","hide",3,"Read","sick","Study2","U","Study Phase",2740,"Recall1","MSU"
"M20321883KO","hide","hide",3,"Read","sick","Study2","U","Study Phase",3200,"Recall1","MSU"
"M20335622WDl","disease","hide",3,"Read","sick","Study2","U","Study Phase",1958,"Recall1","MSU"
"M20336755_su","","hide",3,"Read","sick","Study2","U","Study Phase",1421,"Recall1","MSU"
"M20337017_AU","person","hide",3,"Read","sick","Study2","U","Study Phase",1370,"Recall1","MSU"
"M20339825PT","nurse","hide",3,"Read","sick","Study2","U","Study Phase",1256,"Recall1","MSU"
"M20340215MGW","","hide",3,"Read","sick","Study2","U","Study Phase",6953,"Recall1","MSU"
"M20283871","","thirst",3,"Read","soap","Study2","M","Study Phase",1007,"Recall1","MSU"
"M20296365_NBG","clean","thirst",3,"Read","soap","Study2","M","Study Phase",1835,"Recall1","MSU"
"M20319154_ele","thirsty","thirst",3,"Read","soap","Study2","M","Study Phase",2931,"Recall1","MSU"
"M20321818MN","","thirst",3,"Read","soap","Study2","M","Study Phase",2363,"Recall1","MSU"
"M20321883KO","","thirst",3,"Read","soap","Study2","M","Study Phase",5551,"Recall1","MSU"
"M20335622WDl","taste","thirst",3,"Read","soap","Study2","M","Study Phase",1004,"Recall1","MSU"
"M20336755_su","opera","thirst",3,"Read","soap","Study2","M","Study Phase",697,"Recall1","MSU"
"M20337017_AU","thirst","thirst",3,"Read","soap","Study2","M","Study Phase",1484,"Recall1","MSU"
"M20339825PT","water","thirst",3,"Read","soap","Study2","M","Study Phase",854,"Recall1","MSU"
"M20340215MGW","drink","thirst",3,"Read","soap","Study2","M","Study Phase",2405,"Recall1","MSU"
"M20283871","weak","accident",3,"Read","strong","Study2","U","Study Phase",597,"Recall1","MSU"
"M20296365_NBG","weak","accident",3,"Read","strong","Study2","U","Study Phase",1916,"Recall1","MSU"
"M20319154_ele","","accident",3,"Read","strong","Study2","U","Study Phase",1736,"Recall1","MSU"
"M20321818MN","","accident",3,"Read","strong","Study2","U","Study Phase",2396,"Recall1","MSU"
"M20321883KO","attack","accident",3,"Read","strong","Study2","U","Study Phase",3295,"Recall1","MSU"
"M20335622WDl","weak","accident",3,"Read","strong","Study2","U","Study Phase",1500,"Recall1","MSU"
"M20336755_su","leg","accident",3,"Read","strong","Study2","U","Study Phase",1390,"Recall1","MSU"
"M20337017_AU","accident","accident",3,"Read","strong","Study2","U","Study Phase",2024,"Recall1","MSU"
"M20339825PT","ox","accident",3,"Read","strong","Study2","U","Study Phase",1033,"Recall1","MSU"
"M20340215MGW","accident","accident",3,"Read","strong","Study2","U","Study Phase",2274,"Recall1","MSU"
"M20283871","sweet","riddle",3,"Read","sugar","Study2","U","Study Phase",504,"Recall1","MSU"
"M20296365_NBG","cake","riddle",3,"Read","sugar","Study2","U","Study Phase",1522,"Recall1","MSU"
"M20319154_ele","","riddle",3,"Read","sugar","Study2","U","Study Phase",2072,"Recall1","MSU"
"M20321818MN","","riddle",3,"Read","sugar","Study2","U","Study Phase",2546,"Recall1","MSU"
"M20321883KO","riddle","riddle",3,"Read","sugar","Study2","U","Study Phase",5707,"Recall1","MSU"
"M20335622WDl","water","riddle",3,"Read","sugar","Study2","U","Study Phase",1845,"Recall1","MSU"
"M20336755_su","","riddle",3,"Read","sugar","Study2","U","Study Phase",543,"Recall1","MSU"
"M20337017_AU","cut","riddle",3,"Read","sugar","Study2","U","Study Phase",1595,"Recall1","MSU"
"M20339825PT","salt","riddle",3,"Read","sugar","Study2","U","Study Phase",4441,"Recall1","MSU"
"M20340215MGW","riddle","riddle",3,"Read","sugar","Study2","U","Study Phase",4542,"Recall1","MSU"
"M20283871","","white",3,"Read","summer","Study2","M","Study Phase",783,"Recall1","MSU"
"M20296365_NBG","sun","white",3,"Read","summer","Study2","M","Study Phase",2906,"Recall1","MSU"
"M20319154_ele","hot","white",3,"Read","summer","Study2","M","Study Phase",1567,"Recall1","MSU"
"M20321818MN","white","white",3,"Read","summer","Study2","M","Study Phase",1953,"Recall1","MSU"
"M20321883KO","white","white",3,"Read","summer","Study2","M","Study Phase",2978,"Recall1","MSU"
"M20335622WDl","suagr","white",3,"Read","summer","Study2","M","Study Phase",872,"Recall1","MSU"
"M20336755_su","hot","white",3,"Read","summer","Study2","M","Study Phase",1003,"Recall1","MSU"
"M20337017_AU","white","white",3,"Read","summer","Study2","M","Study Phase",1969,"Recall1","MSU"
"M20339825PT","white","white",3,"Read","summer","Study2","M","Study Phase",1367,"Recall1","MSU"
"M20340215MGW","write","white",3,"Read","summer","Study2","M","Study Phase",5146,"Recall1","MSU"
"M20283871","","man",3,"Read","trap","Study2","M","Study Phase",355,"Recall1","MSU"
"M20296365_NBG","man","man",3,"Read","trap","Study2","M","Study Phase",1046,"Recall1","MSU"
"M20319154_ele","","man",3,"Read","trap","Study2","M","Study Phase",1580,"Recall1","MSU"
"M20321818MN","","man",3,"Read","trap","Study2","M","Study Phase",2022,"Recall1","MSU"
"M20321883KO","man","man",3,"Read","trap","Study2","M","Study Phase",2059,"Recall1","MSU"
"M20335622WDl","hole","man",3,"Read","trap","Study2","M","Study Phase",1018,"Recall1","MSU"
"M20336755_su","","man",3,"Read","trap","Study2","M","Study Phase",1106,"Recall1","MSU"
"M20337017_AU","man","man",3,"Read","trap","Study2","M","Study Phase",1271,"Recall1","MSU"
"M20339825PT","","man",3,"Read","trap","Study2","M","Study Phase",4465,"Recall1","MSU"
"M20340215MGW","","man",3,"Read","trap","Study2","M","Study Phase",1991,"Recall1","MSU"
"M20283871","","top",3,"Read","valley","Study2","M","Study Phase",288,"Recall1","MSU"
"M20296365_NBG","top","top",3,"Read","valley","Study2","M","Study Phase",1290,"Recall1","MSU"
"M20319154_ele","top","top",3,"Read","valley","Study2","M","Study Phase",3714,"Recall1","MSU"
"M20321818MN","","top",3,"Read","valley","Study2","M","Study Phase",2287,"Recall1","MSU"
"M20321883KO","top","top",3,"Read","valley","Study2","M","Study Phase",3122,"Recall1","MSU"
"M20335622WDl","well","top",3,"Read","valley","Study2","M","Study Phase",1022,"Recall1","MSU"
"M20336755_su","","top",3,"Read","valley","Study2","M","Study Phase",990,"Recall1","MSU"
"M20337017_AU","top","top",3,"Read","valley","Study2","M","Study Phase",1455,"Recall1","MSU"
"M20339825PT","feild","top",3,"Read","valley","Study2","M","Study Phase",4406,"Recall1","MSU"
"M20340215MGW","","top",3,"Read","valley","Study2","M","Study Phase",4794,"Recall1","MSU"
"M20283871","","bug",3,"Read","wasp","Study2","F","Study Phase",511,"Recall1","MSU"
"M20296365_NBG","sting","bug",3,"Read","wasp","Study2","F","Study Phase",2418,"Recall1","MSU"
"M20319154_ele","bug","bug",3,"Read","wasp","Study2","F","Study Phase",6503,"Recall1","MSU"
"M20321818MN","bug","bug",3,"Read","wasp","Study2","F","Study Phase",1796,"Recall1","MSU"
"M20321883KO","sting","bug",3,"Read","wasp","Study2","F","Study Phase",2243,"Recall1","MSU"
"M20335622WDl","sting","bug",3,"Read","wasp","Study2","F","Study Phase",942,"Recall1","MSU"
"M20336755_su","bug","bug",3,"Read","wasp","Study2","F","Study Phase",1034,"Recall1","MSU"
"M20337017_AU","fire","bug",3,"Read","wasp","Study2","F","Study Phase",1543,"Recall1","MSU"
"M20339825PT","sting","bug",3,"Read","wasp","Study2","F","Study Phase",1076,"Recall1","MSU"
"M20340215MGW","bug","bug",3,"Read","wasp","Study2","F","Study Phase",1937,"Recall1","MSU"
"M20283871","","handle",3,"Read","window","Study2","M","Study Phase",394,"Recall1","MSU"
"M20296365_NBG","broken","handle",3,"Read","window","Study2","M","Study Phase",7188,"Recall1","MSU"
"M20319154_ele","","handle",3,"Read","window","Study2","M","Study Phase",2849,"Recall1","MSU"
"M20321818MN","handle","handle",3,"Read","window","Study2","M","Study Phase",2028,"Recall1","MSU"
"M20321883KO","handles","handle",3,"Read","window","Study2","M","Study Phase",2562,"Recall1","MSU"
"M20335622WDl","glass","handle",3,"Read","window","Study2","M","Study Phase",1203,"Recall1","MSU"
"M20336755_su","tint","handle",3,"Read","window","Study2","M","Study Phase",2720,"Recall1","MSU"
"M20337017_AU","fire","handle",3,"Read","window","Study2","M","Study Phase",2249,"Recall1","MSU"
"M20339825PT","door","handle",3,"Read","window","Study2","M","Study Phase",963,"Recall1","MSU"
"M20340215MGW","sill","handle",3,"Read","window","Study2","M","Study Phase",1915,"Recall1","MSU"
