"id","Encoding_Group","Block","Direction","Response.RT","Scored","experiment"
"W10162483_SMW","JOL","Study2","U",1915,0,"Ex2A"
"w10166759ML","JOL","Study2","U",2950,0,"Ex2A"
"w10167623_lck","JOL","Study2","U",2978,0,"Ex2A"
"w10169983","JOL","Study2","U",5473,0,"Ex2A"
"W10173290_ch","JOL","Study2","U",8922,0,"Ex2A"
"w10176223AP","JOL","Study2","U",3934,0,"Ex2A"
"w10179832","JOL","Study2","U",4523,0,"Ex2A"
"w10179891kl","JOL","Study2","U",6497,0,"Ex2A"
"W10185760_alm","JOL","Study2","U",4651,0,"Ex2A"
"w10188900_kap","JOL","Study2","U",3089,0,"Ex2A"
"W10193296_rd","JOL","Study2","U",1215,0,"Ex2A"
"10070047AS","JOL","Study2","M",1499,0,"Ex2A"
"10115512RM","JOL","Study2","M",4705,0,"Ex2A"
"w10099802EM","JOL","Study2","M",1937,0,"Ex2A"
"W10101811TY","JOL","Study2","M",4068,0,"Ex2A"
"w10114238","JOL","Study2","M",19277,100,"Ex2A"
"w10128052_dmj","JOL","Study2","M",3517,100,"Ex2A"
"W10140191_LT","JOL","Study2","M",2761,0,"Ex2A"
"W10162483_SMW","JOL","Study2","M",2881,100,"Ex2A"
"w10166759ML","JOL","Study2","M",2031,0,"Ex2A"
"w10167623_lck","JOL","Study2","M",3279,100,"Ex2A"
"w10169983","JOL","Study2","M",8138,100,"Ex2A"
"W10173290_ch","JOL","Study2","M",5847,100,"Ex2A"
"w10176223AP","JOL","Study2","M",9305,100,"Ex2A"
"w10179832","JOL","Study2","M",3661,100,"Ex2A"
"w10179891kl","JOL","Study2","M",4481,0,"Ex2A"
"W10185760_alm","JOL","Study2","M",5622,0,"Ex2A"
"w10188900_kap","JOL","Study2","M",4030,100,"Ex2A"
"W10193296_rd","JOL","Study2","M",2157,0,"Ex2A"
"10070047AS","JOL","Study2","M",1679,0,"Ex2A"
"10115512RM","JOL","Study2","M",2939,100,"Ex2A"
"w10099802EM","JOL","Study2","M",2334,0,"Ex2A"
"W10101811TY","JOL","Study2","M",2978,100,"Ex2A"
"w10114238","JOL","Study2","M",15791,100,"Ex2A"
"w10128052_dmj","JOL","Study2","M",6123,0,"Ex2A"
"W10140191_LT","JOL","Study2","M",3708,100,"Ex2A"
"W10162483_SMW","JOL","Study2","M",2479,100,"Ex2A"
"w10166759ML","JOL","Study2","M",4425,100,"Ex2A"
"w10167623_lck","JOL","Study2","M",7501,100,"Ex2A"
"w10169983","JOL","Study2","M",7509,100,"Ex2A"
"W10173290_ch","JOL","Study2","M",4555,100,"Ex2A"
"w10176223AP","JOL","Study2","M",4405,100,"Ex2A"
"w10179832","JOL","Study2","M",5077,100,"Ex2A"
"w10179891kl","JOL","Study2","M",6019,0,"Ex2A"
"W10185760_alm","JOL","Study2","M",8982,100,"Ex2A"
"w10188900_kap","JOL","Study2","M",3946,100,"Ex2A"
"W10193296_rd","JOL","Study2","M",1099,100,"Ex2A"
"10070047AS","JOL","Study2","M",1129,0,"Ex2A"
"10115512RM","JOL","Study2","M",3077,100,"Ex2A"
"w10099802EM","JOL","Study2","M",1646,0,"Ex2A"
"W10101811TY","JOL","Study2","M",8133,100,"Ex2A"
"w10114238","JOL","Study2","M",10491,100,"Ex2A"
"w10128052_dmj","JOL","Study2","M",2656,100,"Ex2A"
"W10140191_LT","JOL","Study2","M",2933,0,"Ex2A"
"W10162483_SMW","JOL","Study2","M",2868,100,"Ex2A"
"w10166759ML","JOL","Study2","M",3580,0,"Ex2A"
"w10167623_lck","JOL","Study2","M",2361,0,"Ex2A"
"w10169983","JOL","Study2","M",9919,0,"Ex2A"
"W10173290_ch","JOL","Study2","M",3741,0,"Ex2A"
"w10176223AP","JOL","Study2","M",5671,100,"Ex2A"
"w10179832","JOL","Study2","M",3150,0,"Ex2A"
"w10179891kl","JOL","Study2","M",4807,0,"Ex2A"
"W10185760_alm","JOL","Study2","M",6016,100,"Ex2A"
"w10188900_kap","JOL","Study2","M",4311,0,"Ex2A"
"W10193296_rd","JOL","Study2","M",1319,0,"Ex2A"
"10070047AS","JOL","Study2","M",6646,0,"Ex2A"
"10115512RM","JOL","Study2","M",2352,0,"Ex2A"
"w10099802EM","JOL","Study2","M",1851,0,"Ex2A"
"W10101811TY","JOL","Study2","M",3052,100,"Ex2A"
"w10114238","JOL","Study2","M",37445,100,"Ex2A"
"w10128052_dmj","JOL","Study2","M",27796,0,"Ex2A"
"W10140191_LT","JOL","Study2","M",2842,100,"Ex2A"
"W10162483_SMW","JOL","Study2","M",5022,0,"Ex2A"
"w10166759ML","JOL","Study2","M",3338,0,"Ex2A"
"w10167623_lck","JOL","Study2","M",2510,0,"Ex2A"
"w10169983","JOL","Study2","M",4971,0,"Ex2A"
"W10173290_ch","JOL","Study2","M",4462,0,"Ex2A"
"w10176223AP","JOL","Study2","M",4215,100,"Ex2A"
"w10179832","JOL","Study2","M",2842,0,"Ex2A"
"w10179891kl","JOL","Study2","M",4104,0,"Ex2A"
"W10185760_alm","JOL","Study2","M",8264,0,"Ex2A"
"w10188900_kap","JOL","Study2","M",3976,100,"Ex2A"
"W10193296_rd","JOL","Study2","M",1726,0,"Ex2A"
"10070047AS","JOL","Study2","U",2792,0,"Ex2A"
"10115512RM","JOL","Study2","U",2752,100,"Ex2A"
"w10099802EM","JOL","Study2","U",1859,0,"Ex2A"
"W10101811TY","JOL","Study2","U",2657,0,"Ex2A"
"w10114238","JOL","Study2","U",14222,0,"Ex2A"
"w10128052_dmj","JOL","Study2","U",4569,0,"Ex2A"
"W10140191_LT","JOL","Study2","U",4983,100,"Ex2A"
"W10162483_SMW","JOL","Study2","U",2306,0,"Ex2A"
"w10166759ML","JOL","Study2","U",2030,0,"Ex2A"
"w10167623_lck","JOL","Study2","U",2080,0,"Ex2A"
"w10169983","JOL","Study2","U",3557,100,"Ex2A"
"W10173290_ch","JOL","Study2","U",5929,0,"Ex2A"
"w10176223AP","JOL","Study2","U",6357,100,"Ex2A"
"w10179832","JOL","Study2","U",6632,0,"Ex2A"
"w10179891kl","JOL","Study2","U",3861,0,"Ex2A"
"W10185760_alm","JOL","Study2","U",4945,0,"Ex2A"
"w10188900_kap","JOL","Study2","U",3560,0,"Ex2A"
"W10193296_rd","JOL","Study2","U",787,0,"Ex2A"
"10070047AS","JOL","Study2","M",3237,0,"Ex2A"
"10115512RM","JOL","Study2","M",6008,100,"Ex2A"
"w10099802EM","JOL","Study2","M",2153,0,"Ex2A"
"W10101811TY","JOL","Study2","M",4264,0,"Ex2A"
"w10114238","JOL","Study2","M",21439,100,"Ex2A"
"w10128052_dmj","JOL","Study2","M",2128,0,"Ex2A"
"W10140191_LT","JOL","Study2","M",4846,0,"Ex2A"
"W10162483_SMW","JOL","Study2","M",3641,100,"Ex2A"
"w10166759ML","JOL","Study2","M",2500,0,"Ex2A"
"w10167623_lck","JOL","Study2","M",2498,0,"Ex2A"
"w10169983","JOL","Study2","M",5215,100,"Ex2A"
"W10173290_ch","JOL","Study2","M",3762,100,"Ex2A"
"w10176223AP","JOL","Study2","M",4758,100,"Ex2A"
"w10179832","JOL","Study2","M",4848,0,"Ex2A"
"w10179891kl","JOL","Study2","M",3270,0,"Ex2A"
"W10185760_alm","JOL","Study2","M",7183,100,"Ex2A"
"w10188900_kap","JOL","Study2","M",4676,100,"Ex2A"
"W10193296_rd","JOL","Study2","M",838,0,"Ex2A"
"10070047AS","JOL","Study2","U",2172,0,"Ex2A"
"10115512RM","JOL","Study2","U",1798,0,"Ex2A"
"w10099802EM","JOL","Study2","U",2173,0,"Ex2A"
"W10101811TY","JOL","Study2","U",4098,0,"Ex2A"
"w10114238","JOL","Study2","U",51514,100,"Ex2A"
"w10128052_dmj","JOL","Study2","U",5903,0,"Ex2A"
"W10140191_LT","JOL","Study2","U",3304,0,"Ex2A"
"W10162483_SMW","JOL","Study2","U",5367,0,"Ex2A"
"w10166759ML","JOL","Study2","U",4052,0,"Ex2A"
"w10167623_lck","JOL","Study2","U",3463,0,"Ex2A"
"w10169983","JOL","Study2","U",5487,100,"Ex2A"
"W10173290_ch","JOL","Study2","U",3230,100,"Ex2A"
"w10176223AP","JOL","Study2","U",4628,0,"Ex2A"
"w10179832","JOL","Study2","U",2463,0,"Ex2A"
"w10179891kl","JOL","Study2","U",4871,0,"Ex2A"
"W10185760_alm","JOL","Study2","U",4243,0,"Ex2A"
"w10188900_kap","JOL","Study2","U",2941,100,"Ex2A"
"W10193296_rd","JOL","Study2","U",763,0,"Ex2A"
"10070047AS","JOL","Study2","U",3065,0,"Ex2A"
"10115512RM","JOL","Study2","U",2305,0,"Ex2A"
"w10099802EM","JOL","Study2","U",1965,0,"Ex2A"
"W10101811TY","JOL","Study2","U",3706,0,"Ex2A"
"w10114238","JOL","Study2","U",42062,100,"Ex2A"
"w10128052_dmj","JOL","Study2","U",3529,0,"Ex2A"
"W10140191_LT","JOL","Study2","U",2169,0,"Ex2A"
"W10162483_SMW","JOL","Study2","U",2903,0,"Ex2A"
"w10166759ML","JOL","Study2","U",2803,0,"Ex2A"
"w10167623_lck","JOL","Study2","U",8397,0,"Ex2A"
"w10169983","JOL","Study2","U",6132,100,"Ex2A"
"W10173290_ch","JOL","Study2","U",5588,0,"Ex2A"
"w10176223AP","JOL","Study2","U",2979,0,"Ex2A"
"w10179832","JOL","Study2","U",4207,0,"Ex2A"
"w10179891kl","JOL","Study2","U",30412,0,"Ex2A"
"W10185760_alm","JOL","Study2","U",4662,0,"Ex2A"
"w10188900_kap","JOL","Study2","U",2952,0,"Ex2A"
"W10193296_rd","JOL","Study2","U",2244,0,"Ex2A"
"10070047AS","JOL","Study2","M",4662,0,"Ex2A"
"10115512RM","JOL","Study2","M",2146,0,"Ex2A"
"w10099802EM","JOL","Study2","M",1650,0,"Ex2A"
"W10101811TY","JOL","Study2","M",1996,0,"Ex2A"
"w10114238","JOL","Study2","M",14953,100,"Ex2A"
"w10128052_dmj","JOL","Study2","M",7365,100,"Ex2A"
"W10140191_LT","JOL","Study2","M",3906,0,"Ex2A"
"W10162483_SMW","JOL","Study2","M",7552,100,"Ex2A"
"w10166759ML","JOL","Study2","M",2667,0,"Ex2A"
"w10167623_lck","JOL","Study2","M",4370,0,"Ex2A"
"w10169983","JOL","Study2","M",4790,100,"Ex2A"
"W10173290_ch","JOL","Study2","M",3016,100,"Ex2A"
"w10176223AP","JOL","Study2","M",4522,100,"Ex2A"
"w10179832","JOL","Study2","M",2697,100,"Ex2A"
"w10179891kl","JOL","Study2","M",3867,100,"Ex2A"
"W10185760_alm","JOL","Study2","M",11785,100,"Ex2A"
"w10188900_kap","JOL","Study2","M",5979,100,"Ex2A"
"W10193296_rd","JOL","Study2","M",12492,0,"Ex2A"
"10070047AS","JOL","Study2","M",25272,0,"Ex2A"
"10115512RM","JOL","Study2","M",1983,0,"Ex2A"
"w10099802EM","JOL","Study2","M",1038,0,"Ex2A"
"W10101811TY","JOL","Study2","M",2499,0,"Ex2A"
"w10114238","JOL","Study2","M",17014,100,"Ex2A"
"w10128052_dmj","JOL","Study2","M",16531,0,"Ex2A"
"W10140191_LT","JOL","Study2","M",5616,0,"Ex2A"
"W10162483_SMW","JOL","Study2","M",8994,100,"Ex2A"
"w10166759ML","JOL","Study2","M",2348,100,"Ex2A"
"w10167623_lck","JOL","Study2","M",14922,0,"Ex2A"
"w10169983","JOL","Study2","M",8946,100,"Ex2A"
"W10173290_ch","JOL","Study2","M",6431,100,"Ex2A"
"w10176223AP","JOL","Study2","M",5395,0,"Ex2A"
"w10179832","JOL","Study2","M",3095,100,"Ex2A"
"w10179891kl","JOL","Study2","M",3531,0,"Ex2A"
"W10185760_alm","JOL","Study2","M",5296,0,"Ex2A"
"w10188900_kap","JOL","Study2","M",4739,100,"Ex2A"
"W10193296_rd","JOL","Study2","M",2595,0,"Ex2A"
"10070047AS","JOL","Study2","M",992,0,"Ex2A"
"10115512RM","JOL","Study2","M",2808,100,"Ex2A"
"w10099802EM","JOL","Study2","M",1851,0,"Ex2A"
"W10101811TY","JOL","Study2","M",1852,100,"Ex2A"
"w10114238","JOL","Study2","M",19037,100,"Ex2A"
"w10128052_dmj","JOL","Study2","M",4607,100,"Ex2A"
"W10140191_LT","JOL","Study2","M",3295,100,"Ex2A"
"W10162483_SMW","JOL","Study2","M",4755,100,"Ex2A"
"w10166759ML","JOL","Study2","M",2359,0,"Ex2A"
"w10167623_lck","JOL","Study2","M",40357,0,"Ex2A"
"w10169983","JOL","Study2","M",4919,0,"Ex2A"
"W10173290_ch","JOL","Study2","M",8746,100,"Ex2A"
"w10176223AP","JOL","Study2","M",4385,100,"Ex2A"
"w10179832","JOL","Study2","M",5396,0,"Ex2A"
"w10179891kl","JOL","Study2","M",4546,100,"Ex2A"
"W10185760_alm","JOL","Study2","M",7052,100,"Ex2A"
"w10188900_kap","JOL","Study2","M",3464,100,"Ex2A"
"W10193296_rd","JOL","Study2","M",2059,100,"Ex2A"
"10070047AS","JOL","Study2","F",1331,0,"Ex2A"
"10115512RM","JOL","Study2","F",2087,0,"Ex2A"
"w10099802EM","JOL","Study2","F",1776,0,"Ex2A"
"W10101811TY","JOL","Study2","F",3516,100,"Ex2A"
"w10114238","JOL","Study2","F",10394,100,"Ex2A"
"w10128052_dmj","JOL","Study2","F",4984,100,"Ex2A"
"W10140191_LT","JOL","Study2","F",5508,0,"Ex2A"
"W10162483_SMW","JOL","Study2","F",4052,0,"Ex2A"
"w10166759ML","JOL","Study2","F",2127,100,"Ex2A"
"w10167623_lck","JOL","Study2","F",2350,0,"Ex2A"
"w10169983","JOL","Study2","F",4421,0,"Ex2A"
"W10173290_ch","JOL","Study2","F",3777,100,"Ex2A"
"w10176223AP","JOL","Study2","F",6019,100,"Ex2A"
"w10179832","JOL","Study2","F",4541,0,"Ex2A"
"w10179891kl","JOL","Study2","F",3814,100,"Ex2A"
"W10185760_alm","JOL","Study2","F",7683,100,"Ex2A"
"w10188900_kap","JOL","Study2","F",4606,100,"Ex2A"
"W10193296_rd","JOL","Study2","F",2340,100,"Ex2A"
"10070047AS","JOL","Study2","M",8124,100,"Ex2A"
"10115512RM","JOL","Study2","M",6524,100,"Ex2A"
"w10099802EM","JOL","Study2","M",1704,0,"Ex2A"
"W10101811TY","JOL","Study2","M",2307,100,"Ex2A"
"w10114238","JOL","Study2","M",87030,100,"Ex2A"
"w10128052_dmj","JOL","Study2","M",2729,0,"Ex2A"
"W10140191_LT","JOL","Study2","M",3507,100,"Ex2A"
"W10162483_SMW","JOL","Study2","M",2369,100,"Ex2A"
"w10166759ML","JOL","Study2","M",2113,0,"Ex2A"
"w10167623_lck","JOL","Study2","M",4707,100,"Ex2A"
"w10169983","JOL","Study2","M",6665,0,"Ex2A"
"W10173290_ch","JOL","Study2","M",5186,100,"Ex2A"
"w10176223AP","JOL","Study2","M",4823,0,"Ex2A"
"w10179832","JOL","Study2","M",3242,0,"Ex2A"
"w10179891kl","JOL","Study2","M",4220,0,"Ex2A"
"W10185760_alm","JOL","Study2","M",7051,0,"Ex2A"
"w10188900_kap","JOL","Study2","M",3256,100,"Ex2A"
"W10193296_rd","JOL","Study2","M",6637,0,"Ex2A"
"20337845D.A.","Read","Study1","F",1335,100,"Ex2A"
"M20278234LVG","Read","Study1","F",3641,100,"Ex2A"
"M20316504APG","Read","Study1","F",5719,100,"Ex2A"
"M20317200_AB","Read","Study1","F",1200,100,"Ex2A"
"M20320231_MMS","Read","Study1","F",3160,100,"Ex2A"
"M20333893_HRR","Read","Study1","F",1936,100,"Ex2A"
"M20333927NNN","Read","Study1","F",1465,100,"Ex2A"
"M20340741LB","Read","Study1","F",1244,100,"Ex2A"
"M20342347","Read","Study1","F",3289,100,"Ex2A"
"m20344614_tmw","Read","Study1","F",1759,100,"Ex2A"
"M20351339_YR","Read","Study1","F",3387,100,"Ex2A"
"20337845D.A.","Read","Study1","M",1617,0,"Ex2A"
"M20278234LVG","Read","Study1","M",2224,0,"Ex2A"
"M20316504APG","Read","Study1","M",7804,100,"Ex2A"
"M20317200_AB","Read","Study1","M",1136,0,"Ex2A"
"M20320231_MMS","Read","Study1","M",2242,100,"Ex2A"
"M20333893_HRR","Read","Study1","M",1716,100,"Ex2A"
"M20333927NNN","Read","Study1","M",1982,0,"Ex2A"
"M20340741LB","Read","Study1","M",998,0,"Ex2A"
"M20342347","Read","Study1","M",7510,0,"Ex2A"
"m20344614_tmw","Read","Study1","M",3777,100,"Ex2A"
"M20351339_YR","Read","Study1","M",3979,0,"Ex2A"
"20337845D.A.","Read","Study1","M",1201,0,"Ex2A"
"M20278234LVG","Read","Study1","M",3778,100,"Ex2A"
"M20316504APG","Read","Study1","M",7373,100,"Ex2A"
"M20317200_AB","Read","Study1","M",1346,0,"Ex2A"
"M20320231_MMS","Read","Study1","M",2331,100,"Ex2A"
"M20333893_HRR","Read","Study1","M",1691,100,"Ex2A"
"M20333927NNN","Read","Study1","M",1131,0,"Ex2A"
"M20340741LB","Read","Study1","M",2294,0,"Ex2A"
"M20342347","Read","Study1","M",1816,0,"Ex2A"
"m20344614_tmw","Read","Study1","M",1458,0,"Ex2A"
"M20351339_YR","Read","Study1","M",3713,0,"Ex2A"
"20337845D.A.","Read","Study1","M",2435,0,"Ex2A"
"M20278234LVG","Read","Study1","M",4294,0,"Ex2A"
"M20316504APG","Read","Study1","M",6934,0,"Ex2A"
"M20317200_AB","Read","Study1","M",730,0,"Ex2A"
"M20320231_MMS","Read","Study1","M",3286,0,"Ex2A"
"M20333893_HRR","Read","Study1","M",1975,0,"Ex2A"
"M20333927NNN","Read","Study1","M",1718,0,"Ex2A"
"M20340741LB","Read","Study1","M",2766,0,"Ex2A"
"M20342347","Read","Study1","M",1336,0,"Ex2A"
"m20344614_tmw","Read","Study1","M",1139,0,"Ex2A"
"M20351339_YR","Read","Study1","M",3564,0,"Ex2A"
"20337845D.A.","Read","Study1","U",1480,0,"Ex2A"
"M20278234LVG","Read","Study1","U",7072,0,"Ex2A"
"M20316504APG","Read","Study1","U",6305,0,"Ex2A"
"M20317200_AB","Read","Study1","U",680,0,"Ex2A"
"M20320231_MMS","Read","Study1","U",1893,0,"Ex2A"
"M20333893_HRR","Read","Study1","U",1247,0,"Ex2A"
"M20333927NNN","Read","Study1","U",1447,0,"Ex2A"
"M20340741LB","Read","Study1","U",1435,0,"Ex2A"
"M20342347","Read","Study1","U",9403,0,"Ex2A"
"m20344614_tmw","Read","Study1","U",1508,0,"Ex2A"
"M20351339_YR","Read","Study1","U",3599,100,"Ex2A"
"20337845D.A.","Read","Study1","M",1355,0,"Ex2A"
"M20278234LVG","Read","Study1","M",3356,0,"Ex2A"
"M20316504APG","Read","Study1","M",4197,100,"Ex2A"
"M20317200_AB","Read","Study1","M",491,0,"Ex2A"
"M20320231_MMS","Read","Study1","M",2603,100,"Ex2A"
"M20333893_HRR","Read","Study1","M",2247,100,"Ex2A"
"M20333927NNN","Read","Study1","M",1389,100,"Ex2A"
"M20340741LB","Read","Study1","M",1597,0,"Ex2A"
"M20342347","Read","Study1","M",1988,0,"Ex2A"
"m20344614_tmw","Read","Study1","M",1103,0,"Ex2A"
"M20351339_YR","Read","Study1","M",2733,100,"Ex2A"
"20337845D.A.","Read","Study1","M",1817,0,"Ex2A"
"M20278234LVG","Read","Study1","M",3521,0,"Ex2A"
"M20316504APG","Read","Study1","M",5687,100,"Ex2A"
"M20317200_AB","Read","Study1","M",1088,0,"Ex2A"
"M20320231_MMS","Read","Study1","M",4955,100,"Ex2A"
"M20333893_HRR","Read","Study1","M",3090,0,"Ex2A"
"M20333927NNN","Read","Study1","M",1189,0,"Ex2A"
"M20340741LB","Read","Study1","M",1387,0,"Ex2A"
"M20342347","Read","Study1","M",2420,0,"Ex2A"
"m20344614_tmw","Read","Study1","M",1101,0,"Ex2A"
"M20351339_YR","Read","Study1","M",5441,0,"Ex2A"
"20337845D.A.","Read","Study1","U",1260,0,"Ex2A"
"M20278234LVG","Read","Study1","U",3489,0,"Ex2A"
"M20316504APG","Read","Study1","U",5601,100,"Ex2A"
"M20317200_AB","Read","Study1","U",419,0,"Ex2A"
"M20320231_MMS","Read","Study1","U",6497,100,"Ex2A"
"M20333893_HRR","Read","Study1","U",3258,0,"Ex2A"
"M20333927NNN","Read","Study1","U",1544,0,"Ex2A"
"M20340741LB","Read","Study1","U",2065,0,"Ex2A"
"M20342347","Read","Study1","U",3823,0,"Ex2A"
"m20344614_tmw","Read","Study1","U",15677,0,"Ex2A"
"M20351339_YR","Read","Study1","U",4723,100,"Ex2A"
"20337845D.A.","Read","Study1","F",1279,100,"Ex2A"
"M20278234LVG","Read","Study1","F",3728,100,"Ex2A"
"M20316504APG","Read","Study1","F",4300,100,"Ex2A"
"M20317200_AB","Read","Study1","F",719,100,"Ex2A"
"M20320231_MMS","Read","Study1","F",4556,100,"Ex2A"
"M20333893_HRR","Read","Study1","F",3140,0,"Ex2A"
"M20333927NNN","Read","Study1","F",1169,100,"Ex2A"
"M20340741LB","Read","Study1","F",1306,100,"Ex2A"
"M20342347","Read","Study1","F",1429,0,"Ex2A"
"m20344614_tmw","Read","Study1","F",1040,0,"Ex2A"
"M20351339_YR","Read","Study1","F",3933,100,"Ex2A"
"20337845D.A.","Read","Study1","M",1168,0,"Ex2A"
"M20278234LVG","Read","Study1","M",3016,0,"Ex2A"
"M20316504APG","Read","Study1","M",7666,100,"Ex2A"
"M20317200_AB","Read","Study1","M",670,0,"Ex2A"
"M20320231_MMS","Read","Study1","M",3932,0,"Ex2A"
"M20333893_HRR","Read","Study1","M",2972,100,"Ex2A"
"M20333927NNN","Read","Study1","M",1239,0,"Ex2A"
"M20340741LB","Read","Study1","M",1527,0,"Ex2A"
"M20342347","Read","Study1","M",1904,0,"Ex2A"
"m20344614_tmw","Read","Study1","M",961,0,"Ex2A"
"M20351339_YR","Read","Study1","M",5327,0,"Ex2A"
"20337845D.A.","Read","Study1","M",1795,0,"Ex2A"
"M20278234LVG","Read","Study1","M",5562,0,"Ex2A"
"M20316504APG","Read","Study1","M",5755,0,"Ex2A"
"M20317200_AB","Read","Study1","M",378,0,"Ex2A"
"M20320231_MMS","Read","Study1","M",5040,100,"Ex2A"
"M20333893_HRR","Read","Study1","M",2490,100,"Ex2A"
"M20333927NNN","Read","Study1","M",4404,0,"Ex2A"
"M20340741LB","Read","Study1","M",3238,0,"Ex2A"
"M20342347","Read","Study1","M",3530,0,"Ex2A"
"m20344614_tmw","Read","Study1","M",2399,0,"Ex2A"
"M20351339_YR","Read","Study1","M",4481,100,"Ex2A"
"20337845D.A.","Read","Study1","U",722,0,"Ex2A"
"M20278234LVG","Read","Study1","U",7313,0,"Ex2A"
"M20316504APG","Read","Study1","U",5343,0,"Ex2A"
"M20317200_AB","Read","Study1","U",730,0,"Ex2A"
"M20320231_MMS","Read","Study1","U",2732,0,"Ex2A"
"M20333893_HRR","Read","Study1","U",1967,0,"Ex2A"
"M20333927NNN","Read","Study1","U",1491,0,"Ex2A"
"M20340741LB","Read","Study1","U",1387,0,"Ex2A"
"M20342347","Read","Study1","U",1330,0,"Ex2A"
"m20344614_tmw","Read","Study1","U",1197,0,"Ex2A"
"M20351339_YR","Read","Study1","U",3049,100,"Ex2A"
"20337845D.A.","Read","Study1","U",2081,100,"Ex2A"
"M20278234LVG","Read","Study1","U",4273,100,"Ex2A"
"M20316504APG","Read","Study1","U",6223,0,"Ex2A"
"M20317200_AB","Read","Study1","U",572,100,"Ex2A"
"M20320231_MMS","Read","Study1","U",2332,100,"Ex2A"
"M20333893_HRR","Read","Study1","U",2057,0,"Ex2A"
"M20333927NNN","Read","Study1","U",1311,0,"Ex2A"
"M20340741LB","Read","Study1","U",2062,0,"Ex2A"
"M20342347","Read","Study1","U",2243,100,"Ex2A"
"m20344614_tmw","Read","Study1","U",1188,100,"Ex2A"
"M20351339_YR","Read","Study1","U",3265,100,"Ex2A"
"20337845D.A.","Read","Study1","M",963,0,"Ex2A"
"M20278234LVG","Read","Study1","M",2564,0,"Ex2A"
"M20316504APG","Read","Study1","M",3563,100,"Ex2A"
"M20317200_AB","Read","Study1","M",157,0,"Ex2A"
"M20320231_MMS","Read","Study1","M",3482,0,"Ex2A"
"M20333893_HRR","Read","Study1","M",1956,0,"Ex2A"
"M20333927NNN","Read","Study1","M",2043,100,"Ex2A"
"M20340741LB","Read","Study1","M",2229,0,"Ex2A"
"M20342347","Read","Study1","M",1480,0,"Ex2A"
"m20344614_tmw","Read","Study1","M",1273,0,"Ex2A"
"M20351339_YR","Read","Study1","M",3449,0,"Ex2A"
"20337845D.A.","Read","Study1","M",2300,0,"Ex2A"
"M20278234LVG","Read","Study1","M",4869,0,"Ex2A"
"M20316504APG","Read","Study1","M",7427,0,"Ex2A"
"M20317200_AB","Read","Study1","M",520,0,"Ex2A"
"M20320231_MMS","Read","Study1","M",4202,0,"Ex2A"
"M20333893_HRR","Read","Study1","M",2429,0,"Ex2A"
"M20333927NNN","Read","Study1","M",892,0,"Ex2A"
"M20340741LB","Read","Study1","M",1565,0,"Ex2A"
"M20342347","Read","Study1","M",1445,0,"Ex2A"
"m20344614_tmw","Read","Study1","M",1153,0,"Ex2A"
"M20351339_YR","Read","Study1","M",4952,100,"Ex2A"
"20337845D.A.","Read","Study1","F",3865,100,"Ex2A"
"M20278234LVG","Read","Study1","F",3054,100,"Ex2A"
"M20316504APG","Read","Study1","F",6508,100,"Ex2A"
"M20317200_AB","Read","Study1","F",1020,100,"Ex2A"
"M20320231_MMS","Read","Study1","F",2792,0,"Ex2A"
"M20333893_HRR","Read","Study1","F",1883,100,"Ex2A"
"M20333927NNN","Read","Study1","F",1322,0,"Ex2A"
"M20340741LB","Read","Study1","F",1664,100,"Ex2A"
"M20342347","Read","Study1","F",2486,100,"Ex2A"
"m20344614_tmw","Read","Study1","F",1048,100,"Ex2A"
"M20351339_YR","Read","Study1","F",6437,100,"Ex2A"
"20337845D.A.","Read","Study1","U",1806,0,"Ex2A"
"M20278234LVG","Read","Study1","U",2790,0,"Ex2A"
"M20316504APG","Read","Study1","U",6016,0,"Ex2A"
"M20317200_AB","Read","Study1","U",618,100,"Ex2A"
"M20320231_MMS","Read","Study1","U",2380,0,"Ex2A"
"M20333893_HRR","Read","Study1","U",3282,0,"Ex2A"
"M20333927NNN","Read","Study1","U",1296,0,"Ex2A"
"M20340741LB","Read","Study1","U",2126,100,"Ex2A"
"M20342347","Read","Study1","U",2717,0,"Ex2A"
"m20344614_tmw","Read","Study1","U",1732,0,"Ex2A"
"M20351339_YR","Read","Study1","U",3256,0,"Ex2A"
"20337845D.A.","Read","Study1","M",1203,0,"Ex2A"
"M20278234LVG","Read","Study1","M",3901,0,"Ex2A"
"M20316504APG","Read","Study1","M",5460,0,"Ex2A"
"M20317200_AB","Read","Study1","M",988,0,"Ex2A"
"M20320231_MMS","Read","Study1","M",1425,0,"Ex2A"
"M20333893_HRR","Read","Study1","M",2170,0,"Ex2A"
"M20333927NNN","Read","Study1","M",2097,0,"Ex2A"
"M20340741LB","Read","Study1","M",1639,0,"Ex2A"
"M20342347","Read","Study1","M",2883,0,"Ex2A"
"m20344614_tmw","Read","Study1","M",1609,0,"Ex2A"
"M20351339_YR","Read","Study1","M",4848,100,"Ex2A"
"20337845D.A.","Read","Study1","U",2018,0,"Ex2A"
"M20278234LVG","Read","Study1","U",3412,0,"Ex2A"
"M20316504APG","Read","Study1","U",5739,0,"Ex2A"
"M20317200_AB","Read","Study1","U",506,0,"Ex2A"
"M20320231_MMS","Read","Study1","U",11241,0,"Ex2A"
"M20333893_HRR","Read","Study1","U",1867,0,"Ex2A"
"M20333927NNN","Read","Study1","U",2677,0,"Ex2A"
"M20340741LB","Read","Study1","U",1636,0,"Ex2A"
